feature,importance
filteredMag_skew,0.05660202983162819
filteredZ_skew,0.0521507716456096
accelZ_peak_position,0.05191965580623911
accelMag_peak_position,0.049375728177170404
filteredZ_median,0.018368330791327707
filteredMag_median,0.01822885478616804
accelMag_skew,0.017366833570292357
filteredZ_max,0.017171412832390077
accelMag_diff_max,0.016897420818397676
accelZ_skew,0.016638889357022367
filteredZ_kurtosis,0.016394129914734115
filteredZ_peak_value,0.016358113346936976
filteredMag_max,0.015902532245192953
accelMag_diff_std,0.01441038559243189
filteredMag_peak_value,0.014192652037427141
filteredMag_kurtosis,0.013797150781277093
accelZ_diff_max,0.013572880401165579
filteredMag_min,0.012327523760393654
filteredZ_min,0.011922320998382648
accelZ_diff_std,0.01173706404965733
accelZ_max,0.010297306362422303
accelMag_max,0.009746945401164834
filteredZ_peak_position,0.009632144849717078
accelMag_diff_mean,0.00958298290969226
filteredMag_peak_position,0.008914600431740848
accelMag_peak_value,0.008676897852927405
filteredZ_diff_mean,0.008591876072224513
filteredX_median,0.008347274765742088
accelZ_peak_value,0.008273988615530031
filteredMag_diff_mean,0.007945439744945234
accelZ_diff_mean,0.007793410770336503
filteredZ_std,0.006678549249170062
filteredMag_std,0.006518362897425644
accelX_median,0.00644759838620108
gyroX_std,0.006390609646033736
filteredZ_p75,0.0063878920863767235
accelZ_min,0.006360197610691232
gyroX_rms,0.006190410974598273
filteredZ_range,0.006188167177820515
filteredX_rms,0.0061776558126412405
filteredX_mean,0.006135915749823642
filteredMag_energy,0.006098524539414823
rep_duration_ms,0.0060556385373184175
filteredZ_iqr,0.005833396993161118
gyroY_energy,0.00581748734336252
filteredMag_range,0.005756658257487873
filteredX_p75,0.005754412721976888
filteredMag_p75,0.005619978972823137
accelX_mean,0.0055983123689884555
filteredMag_iqr,0.00548433524269174
accelMag_range,0.005449182886305112
gyroY_std,0.005371871231493473
accelMag_std,0.00536013042558965
filteredMag_diff_std,0.005349554183159856
filteredX_p25,0.00527789472252589
gyroX_energy,0.005243025465506575
accelMag_min,0.005138553919381826
filteredZ_diff_std,0.005014734269098348
filteredZ_energy,0.004986198294922492
accelMag_energy,0.004937213756299196
gyroX_diff_std,0.004924880339054785
accelX_p25,0.004766871917077233
accelZ_range,0.004713170162991693
accelZ_std,0.004673599185703271
accelMag_median,0.004435838150973606
gyroY_rms,0.004428050664316548
accelZ_energy,0.004287517482137051
filteredX_energy,0.004178215516444181
gyroY_range,0.004151134799994845
filteredMag_diff_max,0.004065283694195087
avg_sample_rate,0.00400056711425416
filteredZ_p25,0.003995408587070317
gyroX_iqr,0.003974692027790862
accelMag_iqr,0.0039720207964465135
filteredX_max,0.003887192889657867
filteredX_min,0.003737571872431391
gyroY_diff_std,0.003637301162841539
filteredMag_p25,0.0036218019580250235
accelMag_p75,0.00352178206744032
sample_count,0.003488703894209484
gyroY_min,0.0034817294233823273
accelZ_median,0.003405755242698232
filteredX_peak_value,0.0033701082426686067
accelX_p75,0.0033423804490591417
accelZ_p25,0.003193659779282178
gyroY_diff_max,0.003186118101097332
filteredZ_diff_max,0.003130037606888964
filteredY_energy,0.0030294606814644264
accelZ_p75,0.0029907108209326692
accelX_rms,0.002985836460331076
gyroX_range,0.002981961395012852
filteredY_rms,0.0029553398408204267
filteredY_peak_value,0.0029134936041480615
accelZ_iqr,0.0028725258598772127
gyroX_min,0.0027537091444764595
accelZ_kurtosis,0.0027386830680875785
gyroX_diff_max,0.0027201012719697353
gyroY_iqr,0.002629423557572232
gyroX_p25,0.0025680434599921983
accelMag_kurtosis,0.002530061316898967
accelMag_p25,0.002483231087163644
filteredY_max,0.0024596146720496062
filteredY_median,0.002359199676150667
filteredY_p25,0.0022188629141615414
filteredMag_rms,0.0022094229510485775
filteredZ_mean,0.0021657389795712865
filteredY_mean,0.002144154627598328
gyroX_peak_value,0.0021150708083889224
filteredMag_mean,0.0020997868447269327
accelMag_mean,0.002099296395279013
accelY_mean,0.0020951449077235254
accelY_p75,0.0020871172942033174
filteredY_min,0.002054558247997867
gyroY_p25,0.0019894695835959253
filteredZ_rms,0.0019112889918464315
accelX_energy,0.0018872191189499082
gyroZ_diff_std,0.0018863531233473257
filteredY_p75,0.001856031720419818
accelY_median,0.0018385147806914512
gyroX_max,0.0018189058139021872
accelZ_mean,0.00176828177675462
filteredY_diff_max,0.0017362093203756063
accelY_range,0.0016874743591210844
accelY_p25,0.0016657408267807588
gyroY_max,0.0016596823877896487
accelY_energy,0.0016480337262159601
filteredY_diff_std,0.0016458340021567057
gyroZ_diff_max,0.0016372690237067783
gyroY_peak_value,0.001569220184690661
accelMag_rms,0.001559030110692546
accelY_diff_mean,0.001523845928428975
gyroX_p75,0.0015035888547872505
accelY_std,0.0014678772953243288
gyroZ_mean,0.0014392747848618113
accelY_max,0.0014384492930919277
accelX_max,0.001430291158704396
accelX_min,0.001424245541441708
accelY_peak_value,0.0014237346208516245
accelX_diff_std,0.0014067624647499644
accelY_diff_std,0.0013990691944673866
gyroX_diff_mean,0.001394915323984349
accelY_peak_position,0.0013696207573835764
filteredX_diff_std,0.0013612776096723076
accelY_rms,0.0013385136354093928
filteredY_kurtosis,0.001330976149127002
accelY_diff_max,0.0013127698539178142
gyroZ_peak_position,0.0013012036425775614
gyroY_p75,0.001285155431033517
gyroX_kurtosis,0.0012528925740793683
accelZ_rms,0.0012510591784826734
accelX_std,0.0012337208515190176
gyroZ_energy,0.0012176936533065123
gyroZ_iqr,0.0012136156237152512
gyroZ_p75,0.0012123070561185843
gyroX_mean,0.0011930423102855822
