feature,importance
accelZ_peak_position,0.10271705813106248
accelMag_min,0.09897155922320287
filteredZ_skew,0.0927585379682474
accelZ_min,0.08237923715220354
filteredZ_kurtosis,0.07074493679988485
accelZ_range,0.063484924221161
filteredZ_max,0.0336204423127907
filteredZ_min,0.023897140172193042
accelY_peak_position,0.023848051451013024
gyroX_range,0.0231667179340047
gyroZ_kurtosis,0.01706687469547787
filteredX_energy,0.01706653700451269
gyroZ_peak_position,0.015966641340491933
accelX_energy,0.015238859709908289
gyroY_energy,0.015229847435129526
accelY_mean,0.015173736999160614
accelY_max,0.01433972279263513
filteredY_rms,0.014310150838415699
filteredY_energy,0.01418700360800938
accelY_jerk_rms,0.013231924439272564
accelX_peak_position,0.012925341782077226
accelMag_skew,0.012734949425701506
accelX_rms,0.009205033877122524
gyroX_peak_position,0.009103651682970924
gyroX_kurtosis,0.008838438817543396
accelX_range,0.008673465833463158
accelX_iqr,0.008600030999099454
accelY_energy,0.00797309995748985
gyroY_range,0.007963313548076226
gyroZ_range,0.007930322905896897
accelX_p75,0.007611235842065909
filteredMag_peak_position,0.007441319212676879
gyroX_min,0.007172695905129523
rep_duration_ms,0.007167654558123878
gyroX_max,0.006934066120040983
gyroY_kurtosis,0.006804243610994669
filteredZ_diff_mean,0.006613373797548169
accelMag_kurtosis,0.006548786162459176
gyroY_peak_position,0.006543700715320093
gyroY_min,0.006443679206810249
accelX_jerk_rms,0.0062472895969737305
gyroX_skew,0.005888867312167528
gyroZ_max,0.005224187009079445
accelY_rms,0.00507648527728143
ldlj,0.004818929354950835
accelZ_p75,0.004210675192997321
filteredZ_p75,0.0041690387200586905
avg_sample_rate,0.004083086016850748
filteredY_peak_position,0.004054512590239914
accelMag_jerk_mean,0.0038617410891693227
gyroZ_mean,0.0037281273399424096
accelZ_median,0.0032286549972315457
gyroX_mean,0.003106336918087711
filteredX_iqr,0.002259994588013642
gyroZ_skew,0.0019829782352754916
gyroZ_energy,0.001684124744964866
accelZ_diff_mean,0.0016014922634053613
accelZ_iqr,0.0015429282024470947
accelX_kurtosis,0.0014107816901798458
gyroY_jerk_mean,0.00119146067129514
