participant,rep,equipment_code,exercise_code,target,timestamp,timestamp_ms,accelX,accelY,accelZ,accelMag,gyroX,gyroY,gyroZ,roll,pitch,yaw,filteredX,filteredY,filteredZ,filteredMag,source_file
1,1,1,2,1,0.0,0,-2.47,9.6,0.31,9.9175,-0.0491,0.0382,0.1974,20.25,86.5,1.81,-2.8905,9.3537,0.38,9.7975,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_01.csv
1,1,1,2,1,0.13,130,-3.14,8.94,0.6,9.4944,0.0065,0.0131,0.2378,20.63,86.63,1.06,-2.9234,9.2992,0.409,9.7564,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_01.csv
1,1,1,2,1,0.261,261,-3.65,9.39,0.3,10.0789,-0.0382,-0.024,-0.0753,20.94,86.81,1.06,-3.0192,9.3111,0.3946,9.7963,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_01.csv
1,1,1,2,1,0.396,396,-2.79,9.1,0.49,9.5307,-0.0065,-0.0382,-0.3033,19.44,86.94,2.81,-2.989,9.2833,0.4072,9.7611,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_01.csv
1,1,1,2,1,0.569,569,-3.35,9.54,0.18,10.1127,-0.0065,-0.0545,-0.1342,21.19,87.06,1.5,-3.0365,9.3171,0.3772,9.8067,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_01.csv
1,1,1,2,1,0.699,699,-2.57,7.95,0.39,8.3642,0.0327,-0.0131,0.7232,19.88,87.19,3.06,-2.9751,9.137,0.3789,9.6166,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_01.csv
1,1,1,2,1,0.829,829,-5.29,9.33,0.36,10.7314,-0.0545,-0.0927,-1.6581,22.44,87.5,0.94,-3.2801,9.1624,0.3764,9.7391,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_01.csv
1,1,1,2,1,0.959,959,-3.12,9.55,0.35,10.0528,0.0175,0.012,0.757,21.88,87.63,1.63,-3.259,9.2135,0.3729,9.78,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_01.csv
1,1,1,2,1,1.089,1089,-1.37,8.02,0.68,8.1645,0.0316,-0.0262,-0.4527,19.0,87.38,4.75,-3.0101,9.0562,0.4134,9.5523,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_01.csv
1,1,1,2,1,1.219,1219,-4.14,9.68,-0.08,10.5285,0.0076,0.0207,0.5541,23.06,87.63,0.94,-3.159,9.1384,0.3484,9.6753,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_01.csv
1,1,1,2,1,1.349,1349,-2.77,8.21,0.23,8.6678,-0.0709,-0.0011,0.2236,19.94,87.69,4.19,-3.1077,9.0161,0.3328,9.5425,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_01.csv
1,1,1,2,1,1.48,1480,-5.98,9.66,0.13,11.3619,-0.0033,0.0229,-0.204,22.94,87.94,1.13,-3.4862,9.1009,0.3061,9.7506,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_01.csv
1,1,1,2,1,1.653,1653,-4.86,9.97,0.33,11.0964,-0.0044,0.0436,-0.0982,21.0,87.63,2.81,-3.6672,9.2155,0.3092,9.9231,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_01.csv
1,1,1,2,1,1.786,1786,-2.48,8.98,0.56,9.333,0.0676,0.0535,-0.3174,19.56,87.0,4.06,-3.5108,9.1844,0.3423,9.8385,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_01.csv
1,1,1,2,1,1.917,1917,-3.0,9.49,0.22,9.9553,0.0305,0.0644,0.1036,19.0,86.44,4.13,-3.4435,9.2247,0.3262,9.8518,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_01.csv
1,1,1,2,1,2.051,2051,-3.81,8.93,0.67,9.7319,-0.0044,0.0447,-0.2422,19.13,86.0,3.56,-3.4918,9.1859,0.3715,9.8342,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_01.csv
1,1,1,2,1,2.181,2181,-2.89,8.58,0.6,9.0735,0.0415,0.0164,-0.1254,17.88,85.75,4.56,-3.4125,9.106,0.4016,9.7327,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_01.csv
1,1,1,2,1,2.312,2312,-3.59,10.25,0.44,10.8694,0.0284,-0.0164,-0.0709,17.56,85.81,4.81,-3.4359,9.2568,0.4066,9.8822,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_01.csv
1,1,1,2,1,2.442,2442,-3.67,9.1,0.91,9.8543,0.0404,-0.0175,0.3327,16.0,85.63,6.38,-3.4667,9.2361,0.473,9.8766,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_01.csv
1,1,1,2,1,2.573,2573,-2.6,9.44,0.49,9.8038,-0.012,-0.0316,0.4363,15.38,85.63,7.0,-3.3525,9.263,0.4752,9.8625,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_01.csv
1,1,1,2,1,2.746,2746,-3.81,8.9,0.66,9.7037,0.0131,-0.0524,-0.108,14.44,85.94,8.0,-3.4128,9.2151,0.4996,9.8395,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_01.csv
1,1,1,2,1,2.877,2877,-1.44,10.35,0.63,10.4687,-0.144,-0.0382,0.6,12.69,86.44,9.94,-3.1528,9.3647,0.5168,9.8947,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_01.csv
1,1,1,2,1,3.008,3008,-1.79,9.56,0.88,9.7659,-0.0251,-0.0415,0.4669,13.81,87.0,9.06,-2.9732,9.3904,0.5646,9.8661,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_01.csv
1,1,1,2,1,3.138,3138,-3.17,11.31,0.18,11.7472,-0.0873,-0.0513,-0.1942,14.13,87.69,8.81,-2.9992,9.6434,0.5139,10.1121,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_01.csv
1,1,1,2,1,3.269,3269,-3.42,10.06,0.23,10.6279,-0.0305,-0.0316,-0.2585,15.06,88.06,7.94,-3.0546,9.6983,0.4765,10.1791,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_01.csv
1,2,1,2,1,3.404,3404,-2.01,8.79,0.24,9.0201,0.0076,-0.0131,-0.2891,14.94,88.25,8.13,-2.917,9.5786,0.4454,10.0228,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_01.csv
1,2,1,2,1,3.534,3534,-2.71,10.45,0.06,10.7958,-0.012,0.0207,0.216,17.19,88.44,5.69,-2.8897,9.6934,0.3946,10.1227,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_01.csv
1,2,1,2,1,3.666,3666,-2.48,9.17,0.34,9.5055,-0.0044,0.0425,0.2334,17.13,88.31,5.69,-2.8357,9.6244,0.3874,10.041,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_01.csv
1,2,1,2,1,3.838,3838,-0.36,8.29,0.79,8.3353,0.0295,0.0327,0.2803,18.69,88.31,3.88,-2.5095,9.4486,0.4404,9.7861,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_01.csv
1,2,1,2,1,3.968,3968,-1.61,9.46,0.5,9.609,-0.06,0.036,0.2923,20.0,88.75,2.31,-2.3909,9.4501,0.4483,9.7582,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_01.csv
1,2,1,2,1,4.098,4098,-4.83,8.71,-0.1,9.9601,-0.0785,0.0218,0.1691,20.56,89.38,1.81,-2.7124,9.3526,0.376,9.7452,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_01.csv
1,2,1,2,1,4.228,4228,-4.74,10.19,0.26,11.2415,-0.0175,0.0185,-0.0295,19.0,89.88,3.5,-2.9795,9.4629,0.3607,9.9275,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_01.csv
1,2,1,2,1,4.358,4358,-2.64,8.63,-0.38,9.0328,-0.0415,0.0164,0.5651,17.56,90.13,4.75,-2.9348,9.3532,0.2631,9.8063,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_01.csv
1,2,1,2,1,4.488,4488,-4.94,8.25,0.23,9.6187,0.0251,-0.0109,-0.6469,19.0,90.19,3.5,-3.199,9.2078,0.2588,9.7511,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_01.csv
1,2,1,2,1,4.618,4618,-3.14,9.21,-0.72,9.7572,0.0131,-0.0295,-0.8268,17.06,89.69,5.38,-3.1913,9.2081,0.1298,9.7463,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_01.csv
1,2,1,2,1,4.748,4748,-2.32,9.35,0.2,9.6356,0.0665,-0.0098,-0.1156,18.31,89.25,4.38,-3.0764,9.2268,0.139,9.7272,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_01.csv
1,2,1,2,1,4.921,4921,-2.35,8.97,0.03,9.2728,0.0873,0.0087,0.24,18.81,88.56,4.19,-2.9807,9.193,0.1247,9.6649,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_01.csv
1,2,1,2,1,5.051,5051,-2.97,9.03,0.23,9.5087,0.0087,-0.012,0.2422,19.0,88.25,4.06,-2.9793,9.1715,0.1386,9.6442,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_01.csv
1,2,1,2,1,5.181,5181,-3.68,9.38,0.42,10.0848,0.0207,-0.0196,-0.2149,19.81,88.06,3.44,-3.0716,9.199,0.1756,9.6998,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_01.csv
1,2,1,2,1,5.311,5311,-3.07,8.59,0.29,9.1267,0.024,-0.0262,0.0142,19.63,87.88,3.75,-3.0714,9.1187,0.1907,9.624,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_01.csv
1,2,1,2,1,5.441,5441,-3.28,9.45,0.22,10.0055,-0.0371,-0.0305,-0.0545,19.75,88.0,3.69,-3.0989,9.1624,0.1946,9.6742,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_01.csv
1,2,1,2,1,5.571,5571,-2.78,8.82,0.41,9.2568,-0.0153,-0.0196,0.1265,19.06,88.19,4.56,-3.0569,9.1173,0.223,9.6187,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_01.csv
1,2,1,2,1,5.701,5701,-3.29,9.39,-0.09,9.9501,-0.024,-0.0229,0.1865,19.0,88.5,4.75,-3.0876,9.1532,0.1817,9.6616,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_01.csv
1,2,1,2,1,5.831,5831,-2.65,9.0,0.29,9.3865,-0.0556,-0.0251,-0.1091,18.38,88.75,5.19,-3.0299,9.133,0.196,9.6245,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_01.csv
1,2,1,2,1,6.004,6004,-3.42,9.4,0.18,10.0044,0.0349,-0.0055,-0.0578,18.94,89.0,4.63,-3.0813,9.1682,0.1939,9.6741,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_01.csv
1,2,1,2,1,6.135,6135,-3.09,8.89,-0.17,9.4132,-0.0011,0.0044,-0.0633,18.94,88.94,4.56,-3.0825,9.1315,0.1459,9.6389,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_01.csv
1,2,1,2,1,6.265,6265,-3.42,9.37,0.14,9.9756,0.0349,0.0175,-0.2465,19.13,88.81,4.25,-3.127,9.163,0.1451,9.6829,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_01.csv
1,2,1,2,1,6.396,6396,-4.27,9.44,-0.1,10.3613,0.0535,0.0382,0.1953,20.0,88.5,3.38,-3.2776,9.1995,0.1128,9.7665,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_01.csv
1,2,1,2,1,6.527,6527,-1.89,8.58,0.19,8.7878,0.0033,0.0142,-0.1571,18.44,88.13,4.88,-3.0947,9.1178,0.123,9.6295,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_01.csv
1,2,1,2,1,6.66,6660,-5.05,9.21,0.32,10.5085,0.0567,0.024,-0.3927,21.44,88.0,1.75,-3.3524,9.13,0.149,9.7271,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_01.csv
1,2,1,2,1,6.791,6791,-2.38,8.61,0.6,8.953,0.0644,0.024,-0.2411,18.75,87.5,4.31,-3.2243,9.0615,0.2084,9.6203,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_01.csv
1,2,1,2,1,6.924,6924,-2.74,10.13,0.33,10.4992,0.0196,0.0109,-0.2531,22.19,87.25,0.94,-3.1604,9.2023,0.2244,9.7324,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_01.csv
1,2,1,2,1,7.097,7097,-1.45,7.63,0.37,7.7754,0.0316,0.0393,0.853,18.31,86.94,4.88,-2.935,8.9951,0.2436,9.465,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_01.csv
1,2,1,2,1,7.228,7228,-3.13,10.59,0.07,11.0431,-0.1069,-0.0545,-0.9719,22.38,87.31,0.94,-2.9607,9.2053,0.2207,9.6722,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_01.csv
1,2,1,2,1,7.358,7358,0.22,7.82,0.53,7.841,-0.0251,0.0938,2.2809,18.94,87.5,4.38,-2.5416,9.0227,0.2615,9.3775,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_01.csv
1,2,1,2,1,7.489,7489,-6.86,8.51,0.21,10.9327,-0.0665,-0.0436,-0.5181,23.63,88.13,359.38,-3.1107,8.9551,0.2547,9.4834,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_01.csv
1,2,1,2,1,7.619,7619,-4.26,8.59,0.1,9.5888,-0.0884,0.0055,0.096,20.06,88.63,2.81,-3.2621,8.907,0.2343,9.4885,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_01.csv
1,2,1,2,1,7.75,7750,-0.06,9.54,0.05,9.5403,-0.0676,-0.0164,-0.4581,18.69,89.0,4.19,-2.8402,8.9904,0.21,9.4307,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_01.csv
1,2,1,2,1,7.881,7881,-4.67,9.7,-0.41,10.7734,0.0469,0.0404,0.456,21.75,89.0,1.38,-3.0813,9.0839,0.1283,9.5932,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_01.csv
1,2,1,2,1,8.016,8016,-1.45,8.43,0.14,8.5549,0.1134,0.0469,0.2607,18.31,88.13,4.81,-2.8663,8.9978,0.1299,9.4442,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_01.csv
1,2,1,2,1,8.189,8189,-3.08,10.27,-0.14,10.7228,0.0971,0.0611,0.3262,20.44,87.13,2.75,-2.8945,9.1654,0.0943,9.6121,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_01.csv
1,2,1,2,1,8.319,8319,-1.89,9.13,0.73,9.3521,0.0611,0.0218,0.0284,16.19,86.31,6.88,-2.7621,9.1607,0.1781,9.5698,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_01.csv
1,2,1,2,1,8.449,8449,-3.8,10.21,0.97,10.9373,0.0622,0.0131,0.336,17.81,85.94,5.25,-2.8989,9.299,0.2824,9.7445,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_01.csv
1,2,1,2,1,8.579,8579,-2.19,9.76,0.98,10.0506,0.0305,-0.0251,0.0065,14.56,85.69,8.5,-2.8055,9.3598,0.3743,9.7783,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_01.csv
1,2,1,2,1,8.709,8709,-3.2,10.41,0.56,10.9051,-0.0469,-0.0567,-0.1604,16.19,85.81,7.13,-2.8575,9.4982,0.3988,9.9267,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_01.csv
1,2,1,2,1,8.839,8839,-2.57,9.52,0.64,9.8815,-0.0687,-0.0829,-0.3992,16.5,86.19,7.0,-2.8196,9.501,0.4306,9.9199,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_01.csv
1,2,1,2,1,8.97,8970,-1.64,8.91,0.4,9.0685,-0.096,-0.0698,0.2378,17.31,86.94,6.5,-2.6641,9.4232,0.4266,9.8018,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_01.csv
1,2,1,2,1,9.1,9100,-7.95,10.06,-0.34,12.8266,-0.0785,-0.1113,-0.0262,21.63,87.94,2.38,-3.3607,9.5071,0.3256,10.0888,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_01.csv
1,3,1,2,1,9.273,9273,0.08,8.33,0.93,8.3821,-0.0393,-0.0589,0.2313,17.63,88.94,6.69,-2.9073,9.352,0.4052,9.8018,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_01.csv
1,3,1,2,1,9.405,9405,-2.1,9.31,-0.09,9.5443,-0.0425,-0.0164,1.2086,17.63,89.56,6.94,-2.8009,9.3464,0.3399,9.763,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_01.csv
1,3,1,2,1,9.536,9536,-6.36,9.07,-0.31,11.082,-0.1058,-0.096,-1.501,20.13,90.25,4.81,-3.2699,9.31,0.2543,9.8708,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_01.csv
1,3,1,2,1,9.671,9671,-3.18,8.24,0.07,8.8326,0.012,-0.0055,0.0971,18.38,90.56,6.63,-3.2581,9.169,0.23,9.7334,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_01.csv
1,3,1,2,1,9.801,9801,-5.8,9.71,-1.0,11.3545,-0.06,0.0142,-0.2618,20.5,90.94,4.38,-3.593,9.2403,0.0679,9.9145,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_01.csv
1,3,1,2,1,9.932,9932,-2.96,9.34,-0.31,9.8027,-0.0076,0.0469,-0.2029,19.0,90.75,5.44,-3.5096,9.2534,0.0181,9.8967,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_01.csv
1,3,1,2,1,10.063,10063,-4.72,10.4,-0.6,11.4367,0.1156,0.1004,0.7669,18.44,90.13,5.63,-3.6691,9.4045,-0.0633,10.0951,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_01.csv
1,3,1,2,1,10.193,10193,-5.6,7.09,-0.16,9.0362,0.1865,0.1549,0.8825,20.69,89.0,3.13,-3.9235,9.0995,-0.0761,9.9097,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_01.csv
1,3,1,2,1,10.366,10366,-5.52,9.79,-1.3,11.3139,-0.108,-0.0164,-1.8882,20.75,87.75,2.44,-4.1339,9.1905,-0.2373,10.0802,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_01.csv
1,3,1,2,1,10.497,10497,-1.88,8.54,1.23,8.8306,0.0785,0.0349,0.8094,17.81,87.44,5.06,-3.8369,9.1048,-0.044,9.8803,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_01.csv
1,3,1,2,1,10.627,10627,-4.8,9.28,0.52,10.4608,0.0262,-0.0044,-0.6436,20.0,87.31,3.13,-3.9638,9.1279,0.0303,9.9514,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_01.csv
1,3,1,2,1,10.758,10758,-2.78,9.0,0.27,9.4234,-0.0055,0.0153,0.2956,18.94,86.94,4.25,-3.8078,9.111,0.0619,9.8749,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_01.csv
1,3,1,2,1,10.889,10889,-3.37,8.82,0.8,9.4757,0.0327,-0.0295,-0.4745,19.06,86.81,4.13,-3.7501,9.0727,0.1592,9.8185,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_01.csv
1,3,1,2,1,11.024,11024,-3.38,9.43,0.15,10.0186,0.0229,0.0098,0.564,19.44,86.75,3.69,-3.7014,9.1198,0.158,9.8435,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_01.csv
1,3,1,2,1,11.154,11154,-2.42,8.88,0.2,9.206,-0.0284,-0.0327,0.0196,17.13,86.75,6.0,-3.5325,9.0882,0.1635,9.7519,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_01.csv
1,3,1,2,1,11.286,11286,-4.12,9.56,0.48,10.4211,0.0142,-0.0371,0.2847,18.5,87.06,4.88,-3.6099,9.1503,0.2052,9.8388,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_01.csv
1,3,1,2,1,11.458,11458,-4.47,9.09,0.38,10.1367,0.0185,-0.0513,-0.3512,19.38,87.19,4.13,-3.7233,9.1424,0.2282,9.8741,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_01.csv
1,3,1,2,1,11.588,11588,-3.07,9.19,0.3,9.6939,-0.0055,-0.0284,-0.0829,19.38,87.25,4.38,-3.6372,9.1487,0.2377,9.848,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_01.csv
1,3,1,2,1,11.718,11718,-4.21,9.09,0.23,10.0202,0.0207,-0.0207,0.0153,20.44,87.25,3.44,-3.7127,9.1409,0.2367,9.869,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_01.csv
1,3,1,2,1,11.848,11848,-2.92,8.54,0.27,9.0294,-0.0109,-0.012,-0.0764,20.81,87.31,3.19,-3.6082,9.0617,0.2411,9.7567,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_01.csv
1,3,1,2,1,11.978,11978,-3.97,8.74,0.27,9.6032,-0.0087,0.0033,0.0262,21.44,87.38,2.63,-3.6559,9.0193,0.2449,9.7352,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_01.csv
1,3,1,2,1,12.108,12108,-3.0,8.76,0.58,9.2776,0.0022,0.0284,0.0447,22.38,87.5,1.69,-3.5695,8.9852,0.289,9.6725,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_01.csv
1,3,1,2,1,12.238,12238,-4.73,9.63,0.17,10.7303,0.0087,0.0218,-0.3796,24.0,87.44,359.88,-3.7224,9.0701,0.2734,9.8081,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_01.csv
1,3,1,2,1,12.368,12368,-3.19,8.12,0.13,8.7251,0.0098,0.0393,0.1331,21.63,87.13,2.38,-3.6522,8.9449,0.2545,9.6652,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_01.csv
1,3,1,2,1,12.541,12541,-5.8,9.13,0.15,10.8176,0.0109,0.0458,0.1767,25.44,87.0,358.25,-3.9353,8.9693,0.2407,9.7976,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_01.csv
1,3,1,2,1,12.671,12671,-3.05,8.61,0.45,9.1453,0.012,0.0327,-0.0415,23.31,86.75,0.13,-3.8186,8.922,0.2683,9.7085,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_01.csv
1,3,1,2,1,12.801,12801,-3.58,8.16,0.47,8.9232,0.0251,0.0524,-0.1396,23.63,86.5,359.56,-3.7872,8.8216,0.2949,9.6047,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_01.csv
1,3,1,2,1,12.931,12931,-5.28,8.44,0.68,9.9787,-0.0065,0.0545,-0.1527,24.38,86.25,358.63,-3.9839,8.7713,0.3456,9.6398,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_01.csv
1,3,1,2,1,13.061,13061,-1.0,8.83,0.42,8.8964,-0.0142,0.0589,0.6796,21.31,86.13,1.38,-3.5907,8.779,0.3554,9.4916,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_01.csv
1,3,1,2,1,13.191,13191,-5.31,8.91,0.93,10.4139,0.0153,0.0164,0.0295,23.06,86.25,359.44,-3.8172,8.7963,0.4311,9.5985,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_01.csv
1,3,1,2,1,13.321,13321,-5.51,9.33,0.58,10.8511,-0.0436,0.0284,0.1189,22.0,86.56,0.5,-4.0403,8.8666,0.4507,9.7542,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_01.csv
1,3,1,2,1,13.451,13451,-0.89,8.89,0.46,8.9463,-0.0731,0.0665,0.5923,18.81,86.94,3.31,-3.6252,8.8697,0.452,9.5926,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_01.csv
1,3,1,2,1,13.624,13624,-1.21,9.49,0.35,9.5732,-0.0633,0.0524,0.3851,18.75,87.94,2.44,-3.3069,8.9514,0.4385,9.5528,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_01.csv
1,3,1,2,1,13.755,13755,-2.31,10.19,0.08,10.4489,-0.0753,0.048,0.2171,16.81,88.44,4.06,-3.1755,9.1146,0.3913,9.6599,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_01.csv
1,3,1,2,1,13.885,13885,-1.78,10.52,0.11,10.6701,-0.0273,0.0622,0.3218,15.63,88.69,4.75,-2.9916,9.2998,0.3542,9.7756,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_01.csv
1,3,1,2,1,14.018,14018,-5.22,11.13,0.16,12.2943,0.012,0.0218,-0.3327,17.25,88.69,2.69,-3.2853,9.541,0.3286,10.0961,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_01.csv
1,3,1,2,1,14.149,14149,-3.78,10.91,-0.02,11.5463,0.0633,-0.024,-0.4712,17.13,88.38,2.19,-3.3505,9.7214,0.2827,10.2865,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_01.csv
1,4,1,2,1,14.283,14283,-2.15,9.02,0.02,9.2727,0.0971,-0.012,-0.0578,17.69,87.69,1.81,-3.1923,9.629,0.2481,10.1474,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_01.csv
1,4,1,2,1,14.413,14413,-4.75,8.51,0.29,9.7502,0.0807,-0.0622,-0.3425,19.75,87.0,0.19,-3.3976,9.4815,0.2536,10.0751,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_01.csv
1,4,1,2,1,14.544,14544,-5.17,9.05,0.57,10.4382,0.0316,-0.0829,-0.2313,20.19,86.75,0.31,-3.6311,9.4247,0.2953,10.1043,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_01.csv
1,4,1,2,1,14.717,14717,-2.39,8.74,0.43,9.0711,-0.0207,-0.1058,0.1102,19.69,87.06,1.75,-3.4676,9.3344,0.313,9.9626,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_01.csv
1,4,1,2,1,14.848,14848,-4.44,8.24,0.15,9.3613,-0.0491,-0.1254,-0.0011,20.19,87.5,2.0,-3.5957,9.1902,0.2916,9.8729,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_01.csv
1,4,1,2,1,14.978,14978,-3.8,8.25,0.58,9.1016,0.0196,-0.0982,0.4603,19.5,88.13,3.75,-3.6226,9.0663,0.3296,9.7688,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_01.csv
1,4,1,2,1,15.109,15109,-2.15,9.47,0.11,9.7116,-0.0404,-0.0611,-0.1691,18.75,88.69,4.75,-3.4286,9.1195,0.3006,9.7474,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_01.csv
1,4,1,2,1,15.239,15239,-2.75,9.58,-0.49,9.9789,0.0251,-0.0262,0.1396,18.63,88.88,5.06,-3.3392,9.1802,0.1964,9.7706,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_01.csv
1,4,1,2,1,15.37,15370,-2.4,8.12,0.49,8.4814,0.0535,-0.0295,-0.168,16.44,88.75,7.31,-3.2154,9.0405,0.2351,9.5982,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_01.csv
1,4,1,2,1,15.501,15501,-4.49,9.12,-0.33,10.1707,-0.0535,0.0,0.3687,18.06,88.88,5.69,-3.3834,9.051,0.1607,9.664,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_01.csv
1,4,1,2,1,15.636,15636,-3.38,9.09,0.54,9.7131,-0.0044,0.0164,-0.3403,18.44,88.94,5.0,-3.3829,9.0561,0.2106,9.6696,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_01.csv
1,4,1,2,1,15.809,15809,-2.68,8.57,-0.23,8.9822,-0.0262,0.0295,0.0142,17.38,88.81,5.75,-3.2903,8.9921,0.1526,9.5763,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_01.csv
