feature,importance
accelZ_peak_position,0.09601242077999608
filteredZ_skew,0.07283216161604995
accelZ_min,0.07074469348932165
accelZ_range,0.06764746967526404
accelMag_min,0.06396743405587564
filteredZ_kurtosis,0.0499746562579498
filteredZ_max,0.040756149345971646
filteredZ_min,0.026723654855210676
filteredX_energy,0.024942837697324236
accelY_mean,0.024438646184736085
accelY_peak_position,0.024108140643101694
accelX_energy,0.022157932622392705
gyroX_range,0.01959336951320934
gyroZ_kurtosis,0.017313224179431954
filteredMag_peak_position,0.015779034644222426
filteredY_rms,0.014818312675677264
gyroZ_peak_position,0.01442480646736249
avg_sample_rate,0.013889429706597792
filteredY_energy,0.013721274135344713
accelX_rms,0.013457395404195348
accelY_max,0.013366406487193908
accelMag_skew,0.011992067413783619
gyroY_energy,0.011142618227948606
gyroX_max,0.011075635598306387
accelX_iqr,0.010497805422583788
ldlj,0.009277377431741844
rep_duration_ms,0.009237073705927067
accelX_p75,0.008996477516821514
filteredZ_p75,0.008758283375323184
accelY_energy,0.00868454788815246
accelY_jerk_rms,0.00864421227812019
accelY_rms,0.008616659117460401
accelMag_kurtosis,0.008346780241692695
gyroY_range,0.00779365212257079
accelX_range,0.007685734983367146
accelZ_diff_mean,0.0073457526147436385
gyroX_min,0.0073242456732759646
gyroX_peak_position,0.0072267470098816506
accelX_jerk_rms,0.007006276719071548
filteredZ_diff_mean,0.007001748844279045
accelZ_median,0.006930710081558586
gyroY_peak_position,0.006677376146739709
gyroX_kurtosis,0.006554351173741778
gyroX_skew,0.0065511965832824185
accelZ_p75,0.006494499692959015
gyroY_kurtosis,0.0064104945470528155
filteredZ_iqr,0.006270329956684568
gyroX_iqr,0.00598889724326277
gyroZ_range,0.00598156722527978
gyroZ_energy,0.005955140645198222
accelX_peak_position,0.005728798565648428
gyroX_p25,0.005520590542035545
accelX_jerk_mean,0.005331571095840388
filteredZ_p25,0.005270979673540375
filteredY_kurtosis,0.004801339600423903
filteredY_peak_position,0.004721275696445073
gyroZ_max,0.0046969452502134985
accelY_iqr,0.004429922971622437
gyroY_max,0.004408527863277631
gyroY_jerk_rms,0.00395233882371225
