participant,rep,equipment_code,exercise_code,timestamp,timestamp_ms,accelX,accelY,accelZ,accelMag,gyroX,gyroY,gyroZ,roll,pitch,yaw,filteredX,filteredY,filteredZ,filteredMag
3,1,0,0,00.000,0,-3.6000,9.0100,0.4000,9.7108,0.0218,0.0338,0.0796,22.31,86.69,28.13,-3.7917,8.9775,0.4474,9.7556
3,1,0,0,00.126,126,-3.7200,8.9300,0.5800,9.6912,0.0175,-0.0055,0.0295,21.88,86.56,28.50,-3.7822,8.9712,0.4649,9.7470
3,1,0,0,00.248,248,-4.0800,8.8200,0.6900,9.7424,0.0774,0.0098,0.0415,22.06,86.19,28.44,-3.8215,8.9513,0.4945,9.7454
3,1,0,0,00.368,368,-2.9600,9.0500,0.6400,9.5433,-0.0469,0.0371,0.5541,19.31,86.06,31.06,-3.7080,8.9643,0.5137,9.7145
3,1,0,0,00.489,489,-2.6000,9.4800,0.5400,9.8449,-0.0894,0.0251,0.1287,17.00,86.69,33.00,-3.5620,9.0323,0.5172,9.7230
3,1,0,0,00.610,610,-2.6600,9.5400,0.4900,9.9160,0.0218,-0.0207,0.5847,15.69,86.81,34.25,-3.4431,9.0992,0.5136,9.7424
3,1,0,0,00.732,732,-2.7400,9.1500,0.6600,9.5742,0.0654,-0.0731,-0.0851,14.63,86.56,35.81,-3.3504,9.1059,0.5329,9.7173
3,1,0,0,00.895,895,-2.2800,9.4000,0.6000,9.6912,0.0033,-0.0393,0.1680,13.25,86.56,37.75,-3.2094,9.1446,0.5417,9.7066
3,1,0,0,01.020,1020,-1.6600,9.7200,0.5500,9.8761,0.0360,-0.0164,0.2814,10.75,86.56,40.44,-3.0052,9.2204,0.5428,9.7130
3,1,0,0,01.141,1141,-1.8900,9.6100,0.8100,9.8275,0.0371,-0.0447,0.1102,9.94,86.19,41.50,-2.8583,9.2718,0.5780,9.7195
3,1,0,0,01.261,1261,-1.7500,9.5500,0.6200,9.7288,-0.0262,-0.0393,-0.0905,10.13,86.25,41.63,-2.7122,9.3084,0.5836,9.7131
3,1,0,0,01.382,1382,-1.9500,9.7200,0.5800,9.9306,-0.0044,0.0011,0.0436,10.44,86.38,41.38,-2.6118,9.3627,0.5831,9.7376
3,1,0,0,01.503,1503,-2.0700,9.3900,0.7000,9.6409,0.0055,0.0338,-0.1178,10.63,86.38,41.06,-2.5404,9.3663,0.5985,9.7231
3,1,0,0,01.625,1625,-1.6600,9.5500,0.6300,9.7137,-0.0262,0.0535,-0.0774,10.63,86.38,40.75,-2.4244,9.3905,0.6026,9.7171
3,1,0,0,01.747,1747,-1.5400,9.6000,0.6400,9.7438,-0.0175,0.0284,0.0153,10.69,86.50,40.38,-2.3078,9.4181,0.6076,9.7157
3,1,0,0,01.908,1908,-1.6500,9.4500,0.6600,9.6156,0.0164,0.0055,0.0600,10.88,86.38,40.13,-2.2212,9.4223,0.6145,9.7000
3,1,0,0,02.033,2033,-1.8700,9.6700,0.6100,9.8680,-0.0044,-0.0153,0.0327,11.06,86.31,40.00,-2.1749,9.4549,0.6139,9.7213
3,1,0,0,02.154,2154,-2.5700,9.3700,0.9600,9.7634,0.0349,-0.0196,-0.0371,11.56,86.25,39.75,-2.2269,9.4437,0.6595,9.7251
3,1,0,0,02.275,2275,-5.8100,11.5900,2.0500,13.1258,0.2640,0.0491,-0.7352,13.25,85.31,38.25,-2.6991,9.7266,0.8427,10.1292
3,1,0,0,02.396,2396,-6.8500,10.3300,3.2100,12.8037,1.3461,0.4418,-3.7426,28.63,79.25,22.94,-3.2461,9.8061,1.1547,10.3937
3,1,0,0,02.517,2517,-9.9800,9.0100,4.6100,14.2138,2.5875,1.3068,-4.1310,50.38,50.69,0.56,-4.1334,9.7012,1.6100,10.6673
3,1,0,0,02.639,2639,-10.0600,4.1300,4.3500,11.7125,2.7783,1.9395,-5.4716,50.44,-8.38,338.06,-4.9144,8.9670,1.9711,10.4137
3,1,0,0,02.762,2762,-0.6200,0.1500,-0.0100,0.6380,2.6998,1.7595,-4.3273,22.50,-47.00,311.75,-4.3485,7.8052,1.7100,9.0970
3,1,0,0,02.926,2926,6.9400,-7.6500,0.8800,10.3663,1.1006,0.1058,-1.6755,-4.75,-69.81,293.88,-2.8610,5.7686,1.6006,6.6350
3,1,0,0,03.048,3048,0.0200,-8.0800,2.9000,8.5847,-0.2563,-1.0756,1.3352,-1.88,-69.19,291.00,-2.4813,3.9437,1.7719,4.9849
3,1,0,0,03.168,3168,-1.2500,-8.9600,3.8600,9.8358,0.0665,-0.3763,0.7210,6.31,-68.13,294.94,-2.3191,2.2433,2.0470,3.8211
3,1,0,0,03.289,3289,-1.7500,-7.9600,4.0000,9.0788,-0.4265,-0.3676,1.3090,14.13,-66.88,300.69,-2.2441,0.8988,2.3044,3.3397
3,2,0,0,03.410,3410,-3.1300,-6.6700,3.6000,8.2004,-0.7276,-0.0338,1.9046,24.25,-61.44,309.69,-2.3608,-0.0986,2.4751,3.4219
3,2,0,0,03.531,3531,-3.3600,-4.6200,3.4400,6.6684,-0.8814,0.2378,2.1391,34.69,-52.19,321.06,-2.4925,-0.6944,2.6023,3.6697
3,2,0,0,03.653,3653,-6.3000,-2.3300,4.0500,7.8436,-1.2915,0.2083,2.7336,44.63,-33.75,335.75,-2.9942,-0.9099,2.7930,4.1946
