participant,rep,equipment_code,exercise_code,target,timestamp,timestamp_ms,accelX,accelY,accelZ,accelMag,gyroX,gyroY,gyroZ,roll,pitch,yaw,filteredX,filteredY,filteredZ,filteredMag,source_file,rep_original
11,10,1,3,2,40.327,40327,-4.07,8.54,1.5,9.5784,0.0425,0.048,-0.1636,28.44,79.69,50.94,-4.3303,8.5948,1.3951,9.7247,P011_Barbell_Back_Squats_Inclination_Asymmetry_2_04.csv,10
11,10,1,3,2,40.457,40457,-3.82,7.56,1.41,8.5869,0.0251,0.0087,-0.2182,30.63,79.13,48.56,-4.2631,8.4585,1.3971,9.5745,P011_Barbell_Back_Squats_Inclination_Asymmetry_2_04.csv,10
11,10,1,3,2,40.587,40587,-5.59,8.65,1.3,10.3808,0.0185,-0.0764,-0.204,32.13,79.13,47.38,-4.4379,8.4837,1.3843,9.6739,P011_Barbell_Back_Squats_Inclination_Asymmetry_2_04.csv,10
11,10,1,3,2,40.718,40718,-6.01,8.58,1.16,10.5395,0.0,-0.096,-0.1614,33.69,79.44,46.38,-4.6451,8.4964,1.3547,9.7776,P011_Barbell_Back_Squats_Inclination_Asymmetry_2_04.csv,10
11,10,1,3,2,40.848,40848,-6.53,8.29,1.44,10.6508,0.0065,-0.0295,0.1276,34.31,79.75,46.19,-4.8935,8.4692,1.3659,9.8762,P011_Barbell_Back_Squats_Inclination_Asymmetry_2_04.csv,10
11,10,1,3,2,40.978,40978,-5.74,8.35,1.46,10.2373,-0.0316,0.0349,0.0556,33.13,79.94,47.25,-5.005,8.4535,1.3783,9.9203,P011_Barbell_Back_Squats_Inclination_Asymmetry_2_04.csv,10
11,10,1,3,2,41.151,41151,-6.05,8.1,1.31,10.1945,-0.0109,0.0295,-0.0065,33.19,80.13,46.75,-5.1427,8.4069,1.3693,9.9498,P011_Barbell_Back_Squats_Inclination_Asymmetry_2_04.csv,10
11,10,1,3,2,41.281,41281,-5.47,7.99,1.21,9.7583,0.0055,0.0589,0.3131,32.25,80.19,47.5,-5.1858,8.352,1.3483,9.923,P011_Barbell_Back_Squats_Inclination_Asymmetry_2_04.csv,10
11,10,1,3,2,41.411,41411,-3.31,7.38,1.31,8.1937,0.0164,0.0589,0.4254,29.19,80.25,50.13,-4.9387,8.2239,1.3433,9.6864,P011_Barbell_Back_Squats_Inclination_Asymmetry_2_04.csv,10
11,10,1,3,2,41.541,41541,-4.06,6.8,1.49,8.0588,-0.0327,0.0305,0.1014,28.0,80.31,51.06,-4.8229,8.0363,1.3626,9.4709,P011_Barbell_Back_Squats_Inclination_Asymmetry_2_04.csv,10
