participant,rep,equipment_code,exercise_code,target,timestamp,timestamp_ms,accelX,accelY,accelZ,accelMag,gyroX,gyroY,gyroZ,roll,pitch,yaw,filteredX,filteredY,filteredZ,filteredMag,source_file,rep_original
14,2,0,1,0,3.172,3172,0.66,1.18,-9.58,9.6749,-0.1222,-0.1145,-0.0109,-6.44,172.44,234.5,0.8686,2.9831,-8.9357,9.4604,P014_Dumbbell_Single_Arm_Overhead_Extension_Clean_0_01.csv,2
14,2,0,1,0,3.298,3298,1.06,0.65,-9.54,9.6207,-0.1276,-0.0513,0.0753,-6.88,173.19,234.75,0.8938,2.6757,-9.0153,9.4464,P014_Dumbbell_Single_Arm_Overhead_Extension_Clean_0_01.csv,2
14,2,0,1,0,3.419,3419,1.29,0.61,-9.24,9.3495,-0.2487,-0.1418,0.0611,-7.25,175.0,234.44,0.946,2.4035,-9.0449,9.4065,P014_Dumbbell_Single_Arm_Overhead_Extension_Clean_0_01.csv,2
14,2,0,1,0,3.583,3583,1.53,1.61,-12.83,13.0208,-0.468,0.6163,-0.0709,-5.56,178.94,233.69,1.023,2.2989,-9.5437,9.8698,P014_Dumbbell_Single_Arm_Overhead_Extension_Clean_0_01.csv,2
14,2,0,1,0,3.709,3709,2.2,1.71,-11.75,12.0759,0.9228,-0.4527,-0.0065,-4.88,177.06,234.38,1.1781,2.2213,-9.8344,10.1508,P014_Dumbbell_Single_Arm_Overhead_Extension_Clean_0_01.csv,2
14,2,0,1,0,3.83,3830,0.81,1.41,-10.74,10.8624,0.6872,-0.4396,-0.024,-9.63,171.06,234.0,1.1296,2.1144,-9.9538,10.2384,P014_Dumbbell_Single_Arm_Overhead_Extension_Clean_0_01.csv,2
14,2,0,1,0,3.951,3951,1.21,2.18,-9.69,10.0056,1.1814,0.3131,-0.1636,-9.06,164.5,234.75,1.1402,2.123,-9.919,10.2075,P014_Dumbbell_Single_Arm_Overhead_Extension_Clean_0_01.csv,2
14,2,0,1,0,4.072,4072,1.32,3.29,-9.56,10.1961,1.0221,0.084,0.0687,-7.69,157.25,233.88,1.1639,2.2768,-9.8717,10.1975,P014_Dumbbell_Single_Arm_Overhead_Extension_Clean_0_01.csv,2
14,2,0,1,0,4.193,4193,1.49,4.17,-7.98,9.1263,1.2795,0.0305,-0.0131,-7.38,149.19,233.63,1.2068,2.5263,-9.6224,10.0215,P014_Dumbbell_Single_Arm_Overhead_Extension_Clean_0_01.csv,2
14,2,0,1,0,4.314,4314,1.44,4.56,-6.77,8.2886,0.7407,0.1134,-0.1036,-6.75,142.31,233.63,1.2376,2.7943,-9.2465,9.7385,P014_Dumbbell_Single_Arm_Overhead_Extension_Clean_0_01.csv,2
14,2,0,1,0,4.435,4435,0.98,6.36,-6.67,9.2682,0.3752,-0.0622,-0.2313,-6.06,139.13,234.5,1.2036,3.2641,-8.907,9.5623,P014_Dumbbell_Single_Arm_Overhead_Extension_Clean_0_01.csv,2
14,2,0,1,0,4.602,4602,0.93,5.64,-4.4,7.2135,0.5912,-0.0076,-0.2465,-5.25,133.56,70.25,1.1676,3.5772,-8.3131,9.1251,P014_Dumbbell_Single_Arm_Overhead_Extension_Clean_0_01.csv,2
14,2,0,1,0,4.723,4723,0.81,6.68,-5.12,8.4553,-0.4287,-0.0164,-0.0229,-5.0,133.81,70.31,1.1204,3.9861,-7.8923,8.9125,P014_Dumbbell_Single_Arm_Overhead_Extension_Clean_0_01.csv,2
