participant,rep,equipment_code,exercise_code,timestamp,timestamp_ms,accelX,accelY,accelZ,accelMag,gyroX,gyroY,gyroZ,roll,pitch,yaw,filteredX,filteredY,filteredZ,filteredMag
3,1,0,0,00.000,0,-2.7200,9.3800,0.9700,9.8145,-0.0164,-0.0011,-0.0120,15.81,84.25,1.94,-2.6178,9.4072,0.9414,9.8099
3,1,0,0,00.122,122,-2.6800,9.3900,0.9200,9.8082,0.0098,-0.0055,-0.0338,15.94,84.25,1.88,-2.6260,9.4049,0.9385,9.8096
3,1,0,0,00.243,243,-2.7500,9.3700,0.9800,9.8143,0.0164,-0.0284,0.0011,16.13,84.19,1.94,-2.6423,9.4003,0.9440,9.8101
3,1,0,0,00.369,369,-2.7400,9.4300,0.9500,9.8659,-0.0055,-0.0164,0.0055,16.13,84.25,2.31,-2.6552,9.4042,0.9448,9.8174
3,1,0,0,00.491,491,-2.7400,9.4000,0.9600,9.8381,0.0000,0.0153,-0.0098,16.13,84.25,2.31,-2.6664,9.4037,0.9468,9.8201
3,1,0,0,00.653,653,-2.7200,9.3500,0.9700,9.7858,-0.0011,-0.0065,0.0011,16.06,84.19,2.25,-2.6734,9.3966,0.9499,9.8156
3,1,0,0,00.774,774,-2.7500,9.3500,0.9700,9.7942,0.0098,-0.0055,-0.0098,16.13,84.19,2.19,-2.6835,9.3905,0.9525,9.8127
3,1,0,0,00.895,895,-2.7600,9.3900,0.9600,9.8342,0.0044,0.0022,-0.0142,16.19,84.19,2.13,-2.6936,9.3904,0.9535,9.8155
3,1,0,0,01.021,1021,-2.7300,9.3700,1.0000,9.8107,0.0295,-0.0284,0.0164,16.19,84.13,2.19,-2.6984,9.3877,0.9596,9.8148
3,1,0,0,01.157,1157,-2.8700,9.4100,0.9800,9.8866,0.0142,-0.0327,-0.0164,16.31,84.00,2.44,-2.7210,9.3906,0.9623,9.8242
3,1,0,0,01.282,1282,-2.7600,9.3000,1.0300,9.7554,-0.0076,0.0011,-0.0513,16.50,84.00,2.31,-2.7261,9.3787,0.9712,9.8150
3,1,0,0,01.404,1404,-2.7400,9.5900,1.1600,10.0410,0.0262,0.0382,0.1200,16.25,83.94,2.50,-2.7280,9.4065,0.9961,9.8446
