participant,rep,equipment_code,exercise_code,timestamp,timestamp_ms,accelX,accelY,accelZ,accelMag,gyroX,gyroY,gyroZ,roll,pitch,yaw,filteredX,filteredY,filteredZ,filteredMag
7,1,0,0,00.000,0,-4.2000,9.4500,0.0600,10.3415,-0.1822,0.2291,0.9403,25.38,89.56,335.63,-4.3258,8.7840,0.1572,9.7927
7,1,0,0,00.166,166,-2.9000,9.0200,-0.0200,9.4747,-0.0327,-0.0316,0.8923,17.56,90.19,342.25,-4.1379,8.8151,0.1339,9.7389
7,1,0,0,00.287,287,-2.7100,8.8300,-0.1000,9.2370,0.0425,0.0676,0.5738,12.75,90.06,347.13,-3.9497,8.8171,0.1030,9.6619
7,1,0,0,00.409,409,-1.8200,9.0600,0.0400,9.2411,0.0055,0.1025,-0.0687,11.13,89.75,348.06,-3.6691,8.8491,0.0947,9.5801
7,1,0,0,00.530,530,-1.7700,9.4800,0.0500,9.6440,-0.0065,-0.0360,-0.0469,10.69,89.75,348.19,-3.4188,8.9322,0.0888,9.5646
7,1,0,0,00.650,650,-1.4400,9.7700,0.1100,9.8762,0.1876,-0.0884,-0.2291,11.50,89.31,347.94,-3.1581,9.0426,0.0916,9.5787
7,1,0,0,00.771,771,-2.0500,9.7400,0.3000,9.9579,0.2018,-0.1811,0.0153,12.81,88.06,348.13,-3.0121,9.1345,0.1191,9.6191
7,1,0,0,00.892,892,-2.4900,9.5100,0.3600,9.8372,0.0251,-0.0622,0.1767,12.75,87.50,349.25,-2.9433,9.1840,0.1508,9.6453
7,1,0,0,01.013,1013,-1.9500,9.6300,0.3300,9.8310,-0.0589,0.0949,0.1734,11.19,87.81,350.56,-2.8124,9.2428,0.1744,9.6627
7,1,0,0,01.176,1176,-1.7500,9.5000,0.5000,9.6728,0.0502,-0.0600,0.0142,10.44,87.56,350.69,-2.6724,9.2767,0.2173,9.6564
7,1,0,0,01.300,1300,-1.9900,9.4600,0.4800,9.6790,0.0076,-0.0207,-0.0327,10.44,87.44,351.38,-2.5825,9.3008,0.2520,9.6560
7,1,0,0,01.422,1422,-1.5900,9.6200,0.4600,9.7614,-0.0840,0.0447,-0.0218,10.88,87.63,350.56,-2.4517,9.3429,0.2794,9.6632
7,1,0,0,01.542,1542,-1.8800,11.2600,0.4500,11.4247,-0.1047,0.1004,-0.2269,11.94,88.25,349.00,-2.3764,9.5955,0.3019,9.8900
