participant,rep,equipment_code,exercise_code,timestamp,timestamp_ms,accelX,accelY,accelZ,accelMag,gyroX,gyroY,gyroZ,roll,pitch,yaw,filteredX,filteredY,filteredZ,filteredMag
8,1,0,0,00.000,0,-3.8700,9.0400,2.3200,10.1035,0.2040,0.0382,0.1200,22.13,76.38,16.88,-4.1559,8.6555,1.6770,9.7469
8,1,0,0,00.122,122,-3.5100,9.4700,2.8000,10.4805,0.2269,0.2771,0.3960,20.38,74.75,18.00,-4.0708,8.7628,1.8250,9.8330
8,1,0,0,00.245,245,-2.2000,9.5300,3.1900,10.2877,0.3840,0.4254,0.7963,15.19,72.25,21.31,-3.8243,8.8639,2.0048,9.8597
8,1,0,0,00.369,369,-1.7700,9.6600,3.4700,10.4158,0.4156,0.3294,0.8159,9.13,69.25,25.31,-3.5536,8.9688,2.1979,9.8944
8,1,0,0,00.491,491,-0.6800,9.8100,4.1100,10.6579,0.5738,0.2083,1.3548,1.63,66.06,31.75,-3.1749,9.0797,2.4499,9.9258
8,1,0,0,00.611,611,1.0300,8.5500,4.2200,9.5902,0.9152,0.0251,1.7399,-7.88,60.94,41.19,-2.6208,9.0099,2.6831,9.7594
8,1,0,0,00.732,732,2.4400,7.2500,4.9800,9.1278,0.7549,-0.3894,0.8661,-15.06,53.50,50.56,-1.9539,8.7780,2.9858,9.4755
8,1,0,0,00.896,896,1.6800,6.3600,5.9300,8.8565,0.3305,-0.1680,0.2509,-15.81,47.63,54.31,-1.4751,8.4593,3.3738,9.2260
8,1,0,0,01.021,1021,2.4800,6.5200,6.3200,9.4129,0.0175,-0.1385,0.1298,-16.31,46.19,56.25,-0.9539,8.2038,3.7620,9.0755
8,1,0,0,01.142,1142,2.4700,6.8600,6.5900,9.8280,-0.0142,-0.0120,-0.0720,-16.00,46.00,56.69,-0.5027,8.0267,4.1347,9.0430
8,1,0,0,01.263,1263,2.4500,7.5400,7.4900,10.9066,-0.0556,0.1505,-0.0982,-15.44,46.81,55.31,-0.1136,7.9626,4.5768,9.1849
8,1,0,0,01.383,1383,3.6200,7.8900,6.8900,11.0828,0.2760,0.4429,0.9828,-19.06,46.63,57.25,0.3784,7.9530,4.8816,9.3394
8,1,0,0,01.505,1505,4.6600,7.3700,7.2000,11.3081,0.8039,0.1189,0.8727,-24.56,41.75,61.69,0.9426,7.8762,5.1871,9.4778
8,1,0,0,01.626,1626,4.4800,4.5800,6.7100,9.2774,1.0832,-0.1102,1.4017,-29.25,31.50,68.06,1.4087,7.4418,5.3878,9.2948
