participant,rep,equipment_code,exercise_code,timestamp,timestamp_ms,accelX,accelY,accelZ,accelMag,gyroX,gyroY,gyroZ,roll,pitch,yaw,filteredX,filteredY,filteredZ,filteredMag
6,1,0,0,00.000,0,0.8800,9.4800,1.9600,9.7204,-0.0327,-0.0218,0.0185,-4.06,77.94,59.81,0.6671,9.5363,1.9999,9.7666
6,1,0,0,00.121,121,0.6800,9.6900,2.1200,9.9425,-0.0556,-0.0425,0.0360,-4.19,78.25,60.25,0.6688,9.5566,2.0157,9.7897
6,1,0,0,00.285,285,0.6800,9.6500,1.9700,9.8725,0.0578,0.0131,-0.0153,-4.13,78.19,60.31,0.6703,9.5689,2.0097,9.8006
6,1,0,0,00.410,410,0.8100,9.4200,1.9100,9.6458,0.0175,0.0382,-0.0142,-4.13,77.88,60.00,0.6887,9.5493,1.9966,9.7800
6,1,0,0,00.530,530,0.7600,9.5300,2.0000,9.7672,-0.0316,0.0207,0.0185,-4.25,78.00,60.00,0.6981,9.5467,1.9970,9.7783
6,1,0,0,00.652,652,0.8400,9.6400,2.1100,9.9039,-0.0164,0.0218,0.0131,-4.56,78.25,60.19,0.7168,9.5590,2.0119,9.7947
6,1,0,0,00.773,773,0.8800,9.6200,2.0300,9.8712,0.0262,0.0175,-0.0229,-4.50,78.19,60.00,0.7383,9.5671,2.0143,9.8046
6,1,0,0,00.894,894,0.8000,9.5100,1.9500,9.7408,0.0175,-0.0033,0.0055,-4.31,78.00,59.81,0.7464,9.5595,2.0058,9.7962
6,1,0,0,01.015,1015,0.7700,9.6600,1.9300,9.8810,-0.0153,0.0513,0.1036,-4.44,78.00,59.81,0.7495,9.5728,1.9958,9.8073
6,1,0,0,01.135,1135,0.8900,9.6000,2.0300,9.8526,-0.0022,0.0960,0.1004,-5.13,78.06,59.88,0.7680,9.5764,2.0003,9.8132
6,1,0,0,01.302,1302,0.9500,9.5000,2.1500,9.7865,-0.0142,-0.0458,-0.1276,-5.13,78.06,59.75,0.7920,9.5663,2.0201,9.8093
6,1,0,0,01.423,1423,0.9000,9.4900,1.9800,9.7360,0.0502,-0.0480,-0.0393,-4.50,78.00,59.50,0.8063,9.5562,2.0148,9.7996
6,1,0,0,01.544,1544,0.7900,9.3500,1.9500,9.5838,-0.0076,-0.0295,0.1004,-4.75,77.69,60.00,0.8041,9.5291,2.0062,9.7711
6,1,0,0,01.665,1665,0.4800,9.5600,1.9900,9.7767,-0.0862,-0.0567,-0.0404,-5.00,78.19,60.56,0.7614,9.5331,2.0041,9.7712
6,1,0,0,01.786,1786,0.3200,10.6500,2.7700,11.0090,-0.1451,-0.2313,-0.5225,-3.56,78.88,59.88,0.7032,9.6803,2.1050,9.9315
6,1,0,0,01.908,1908,-0.2000,10.1100,2.1500,10.3380,-0.1844,-1.2381,-1.7955,4.94,79.94,55.69,0.5842,9.7369,2.1110,9.9803
6,1,0,0,02.028,2028,-3.6100,9.5200,0.4200,10.1901,-0.4047,-2.0540,-2.0486,18.63,83.94,53.31,0.0315,9.7084,1.8881,9.8903
