participant,rep,equipment_code,exercise_code,timestamp,timestamp_ms,accelX,accelY,accelZ,accelMag,gyroX,gyroY,gyroZ,roll,pitch,yaw,filteredX,filteredY,filteredZ,filteredMag
5,1,0,0,00.000,0,-2.3000,1.0300,0.0100,2.5201,1.1857,0.3283,-8.3765,2.25,84.00,34.63,-2.1566,5.0158,0.3902,5.4737
5,1,0,0,00.121,121,-10.8600,6.0800,2.8200,12.7616,0.9228,1.2294,-5.3723,48.38,65.06,343.44,-3.3034,5.1560,0.7104,6.1646
5,1,0,0,00.243,243,-8.1600,4.6600,2.4900,9.7212,-1.5523,-0.6414,2.5285,51.25,64.81,337.25,-3.9434,5.0907,0.9449,6.5083
5,1,0,0,00.368,368,-4.9100,17.8900,10.3100,21.2240,0.0971,-0.3938,4.8782,23.13,80.81,6.19,-4.0708,6.7773,2.1790,8.2007
5,1,0,0,00.489,489,-2.4500,2.3100,0.9000,3.4855,0.9021,-1.9002,1.4912,4.44,76.88,35.81,-3.8572,6.1886,2.0105,7.5643
5,1,0,0,00.611,611,-2.7400,13.0800,2.8200,13.6582,0.4974,-1.7246,-0.5367,5.50,73.44,48.19,-3.7100,7.0967,2.1171,8.2831
5,1,0,0,00.731,731,-2.3600,8.6700,0.6000,9.0055,-1.3679,2.3835,-0.5967,8.13,75.44,41.38,-3.5321,7.3040,1.9172,8.3367
5,1,0,0,00.852,852,-0.1000,10.5200,0.2200,10.5228,-0.0764,1.5926,-0.2618,8.69,77.69,24.81,-3.0798,7.7278,1.6936,8.4896
5,1,0,0,01.016,1016,-0.6400,9.2000,2.1400,9.4673,-0.0993,-0.3763,0.9697,1.94,75.94,28.63,-2.7583,7.9218,1.7524,8.5694
5,1,0,0,01.141,1141,0.7400,10.3700,1.2200,10.4677,-0.8061,-0.6785,0.4407,-1.88,79.69,36.63,-2.2973,8.2444,1.6822,8.7223
5,1,0,0,01.263,1263,0.0800,10.7900,0.6100,10.8075,-0.4680,-0.9610,0.0382,-1.69,84.19,42.56,-1.9841,8.5799,1.5409,8.9401
5,1,0,0,01.383,1383,-0.1100,9.8600,0.4900,9.8728,-0.2345,-0.4800,0.3502,-3.50,85.94,49.63,-1.7371,8.7486,1.4025,9.0289
5,1,0,0,01.505,1505,-0.3600,9.5500,0.3700,9.5639,0.0076,-0.0185,-0.0665,-3.44,86.50,50.94,-1.5556,8.8542,1.2664,9.0785
5,1,0,0,01.625,1625,0.0000,10.0200,0.3500,10.0261,0.1025,0.1789,0.3131,-3.06,86.25,49.94,-1.3506,9.0078,1.1456,9.1803
5,1,0,0,01.747,1747,0.2000,9.5900,0.4300,9.6017,0.1985,0.2258,-0.1582,-3.75,85.13,49.25,-1.1463,9.0845,1.0513,9.2167
5,1,0,0,01.869,1869,0.2600,10.6900,0.8800,10.7293,0.1200,0.1222,0.1233,-3.75,84.25,47.13,-0.9610,9.2961,1.0288,9.4021
5,1,0,0,02.034,2034,0.4500,11.4200,1.6600,11.5488,0.3262,0.1734,-0.8159,-1.00,82.44,41.50,-0.7751,9.5760,1.1119,9.6714
5,1,0,0,02.155,2155,-1.1800,11.6900,2.5200,12.0166,0.5901,-0.4571,-1.1279,6.06,79.19,35.13,-0.8284,9.8545,1.2975,9.9740
5,1,0,0,02.276,2276,-2.7600,10.6300,2.3100,11.2228,0.5770,-0.4571,-1.5882,15.25,75.63,29.88,-1.0830,9.9567,1.4309,10.1171
5,1,0,0,02.397,2397,-2.8900,9.5500,1.8300,10.1441,1.0537,-0.1364,-2.2526,28.19,69.25,19.63,-1.3211,9.9031,1.4835,10.1004
5,1,0,0,02.518,2518,-4.8600,5.6100,2.8900,7.9652,1.1279,-0.3534,-2.0137,41.50,57.94,9.63,-1.7874,9.3374,1.6688,9.6523
