participant,rep,equipment_code,exercise_code,timestamp,timestamp_ms,accelX,accelY,accelZ,accelMag,gyroX,gyroY,gyroZ,roll,pitch,yaw,filteredX,filteredY,filteredZ,filteredMag
1,1,0,0,00.000,0,-7.8600,5.2800,1.0200,9.5236,-0.2127,0.1069,-0.1342,55.31,79.88,352.63,-7.7624,5.5687,0.7659,9.5840
1,1,0,0,00.121,121,-8.1700,5.5000,0.8900,9.8889,-0.3752,0.1778,-0.0393,55.88,80.44,349.63,-7.8161,5.5596,0.7823,9.6236
1,1,0,0,00.242,242,-7.7000,5.6500,0.8500,9.5883,-0.2443,0.1931,0.0556,55.38,80.56,346.75,-7.8008,5.5716,0.7912,9.6188
1,1,0,0,00.404,404,-7.8900,5.6000,0.7400,9.7036,-0.0196,-0.0273,0.0316,54.69,81.13,345.63,-7.8126,5.5753,0.7845,9.6299
1,1,0,0,00.530,530,-7.9400,5.5000,0.8100,9.6928,0.1134,-0.0142,-0.0469,54.81,80.88,345.88,-7.8294,5.5654,0.7878,9.6381
1,1,0,0,00.652,652,-7.8600,5.3900,0.9400,9.5768,0.0884,-0.0524,0.0316,54.88,80.44,346.31,-7.8334,5.5423,0.8079,9.6297
1,1,0,0,00.773,773,-7.9400,5.3700,0.9100,9.6285,0.0458,-0.0022,-0.0436,54.94,80.31,346.44,-7.8475,5.5196,0.8213,9.6293
1,1,0,0,00.894,894,-7.8800,5.3100,0.9900,9.5536,0.0185,-0.0033,-0.0076,55.19,80.06,346.13,-7.8517,5.4920,0.8436,9.6189
1,1,0,0,01.014,1014,-7.9800,5.5400,0.9400,9.7599,-0.0316,0.0022,0.0196,55.06,80.25,346.19,-7.8686,5.4983,0.8563,9.6374
1,1,0,0,01.136,1136,-7.9500,6.2900,1.1600,10.2035,-0.0164,0.0164,0.1025,54.75,80.25,346.25,-7.8794,5.6026,0.8963,9.7096
1,1,0,0,01.262,1262,-7.9500,6.9700,1.2100,10.6418,0.0818,-0.0284,0.7483,51.69,80.69,349.44,-7.8887,5.7828,0.9376,9.8260
1,1,0,0,01.424,1424,-5.9700,8.0500,1.4800,10.1308,0.1353,0.1145,1.5697,39.81,80.94,1.38,-7.6358,6.0816,1.0091,9.8138
1,1,0,0,01.545,1545,-5.4500,9.2800,1.4100,10.8540,0.1407,0.3000,1.3603,30.19,80.38,8.94,-7.3478,6.5030,1.0619,9.8695
1,1,0,0,01.666,1666,-4.2000,10.0800,1.7700,11.0625,0.3469,0.3458,1.7006,20.06,78.44,17.69,-6.9330,6.9744,1.1552,9.9017
1,1,0,0,01.787,1787,-2.2200,9.6200,2.5300,10.1918,0.5770,0.3338,1.9428,7.00,75.31,29.56,-6.3120,7.3230,1.3364,9.7598
1,1,0,0,01.911,1911,-0.4700,9.0700,2.8800,9.5279,0.1920,0.4745,2.0388,-6.50,72.63,40.81,-5.5421,7.5532,1.5398,9.4941
1,1,0,0,02.035,2035,2.4200,8.6200,2.3900,9.2668,-0.0273,0.1767,1.8577,-20.94,72.00,53.31,-4.4929,7.6938,1.6518,9.0614
1,1,0,0,02.156,2156,3.6100,7.2400,2.7900,8.5577,-0.0273,0.1538,1.5752,-31.38,70.63,63.56,-3.4252,7.6340,1.8018,8.5590
1,1,0,0,02.277,2277,5.2500,6.2500,2.8900,8.6589,-0.4800,0.2749,1.5501,-41.31,70.88,73.75,-2.2820,7.4516,1.9452,8.0323
1,1,0,0,02.439,2439,7.7500,3.6200,1.9500,8.7732,-0.5847,0.3709,0.9108,-54.25,76.06,87.69,-0.9600,6.9467,1.9458,7.2777
1,1,0,0,02.559,2559,7.4000,3.3900,1.3000,8.2427,-0.0284,-0.0545,0.0196,-57.31,78.19,92.19,0.1416,6.4780,1.8607,6.7415
1,1,0,0,02.680,2680,6.8900,4.5800,1.4700,8.4029,0.6021,-0.0065,-1.4214,-52.88,76.50,86.00,1.0309,6.2279,1.8092,6.5668
1,2,0,0,02.801,2801,5.7300,5.6800,1.8100,8.2687,0.4745,-0.1604,-1.9537,-41.88,75.00,72.81,1.6501,6.1557,1.8093,6.6249
1,2,0,0,02.927,2927,2.3300,7.8200,1.9200,8.3826,0.0055,-0.2280,-2.2766,-27.19,75.13,58.38,1.7397,6.3750,1.8239,6.8552
1,2,0,0,03.048,3048,1.3400,10.1100,1.8100,10.3578,-0.3272,-0.0087,-1.7486,-13.25,77.50,44.81,1.6870,6.8672,1.8221,7.3024
1,2,0,0,03.169,3169,-1.0600,10.2600,1.3700,10.4052,-0.3316,-0.2705,-2.2340,0.06,80.13,32.44,1.3250,7.3143,1.7625,7.6394
1,2,0,0,03.290,3290,-3.8800,9.9500,1.4700,10.7804,-0.1516,-0.2858,-1.8424,14.63,81.56,19.56,0.6391,7.6616,1.7240,7.8791
1,2,0,0,03.453,3453,-5.4100,9.3000,1.2800,10.8350,-0.0873,-0.2913,-1.5970,28.13,82.75,7.81,-0.1580,7.8775,1.6655,8.0532
1,2,0,0,03.577,3577,-6.1700,8.2900,1.1500,10.3979,-0.0295,-0.2934,-1.0450,37.44,83.56,359.81,-0.9502,7.9319,1.5975,8.1467
1,2,0,0,03.698,3698,-6.7000,7.5900,0.7700,10.1534,0.0698,-0.1745,-0.7581,42.94,84.31,355.75,-1.7079,7.8868,1.4885,8.2057
1,2,0,0,03.820,3820,-7.1900,6.6700,0.6000,9.8257,0.1451,-0.1811,-0.7789,48.50,84.19,351.56,-2.4303,7.7265,1.3714,8.2149
1,2,0,0,03.941,3941,-7.9000,6.0400,0.4900,9.9565,0.1014,-0.1724,-0.3731,52.44,84.44,349.00,-3.1511,7.5042,1.2553,8.2352
1,2,0,0,04.062,4062,-8.0700,6.4000,0.5700,10.3155,0.0589,-0.0927,-0.2520,54.06,84.88,348.38,-3.7992,7.3587,1.1650,8.3631
1,2,0,0,04.183,4183,-8.0600,6.5700,0.8900,10.4365,-0.0131,0.0371,0.3142,53.63,84.50,348.94,-4.3607,7.2548,1.1287,8.5394
1,2,0,0,04.304,4304,-7.4700,7.7200,0.8700,10.7776,-0.1178,0.2073,1.0876,47.94,84.63,354.31,-4.7704,7.3161,1.0946,8.8023
1,2,0,0,04.471,4471,-6.1900,8.3000,1.0800,10.4102,-0.0447,0.3960,1.4573,36.63,83.31,2.44,-4.9575,7.4457,1.0927,9.0117
1,2,0,0,04.593,4593,-4.8500,8.2300,0.9600,9.6009,0.2236,0.4298,1.4301,26.19,81.69,10.38,-4.9433,7.5491,1.0752,9.0874
1,2,0,0,04.713,4713,-4.0900,8.6600,1.6000,9.7100,0.3251,0.2334,1.0057,18.00,79.38,17.50,-4.8309,7.6955,1.1444,9.1579
1,2,0,0,04.834,4834,-2.4900,9.0300,2.0000,9.5782,0.0938,0.4014,1.0123,11.19,77.75,22.69,-4.5224,7.8713,1.2571,9.1646
1,2,0,0,04.956,4956,-0.9100,9.3600,1.8500,9.5844,0.1244,0.3000,0.9065,3.88,77.25,27.69,-4.0464,8.0675,1.3352,9.1236
1,2,0,0,05.076,5076,-0.4000,8.7900,2.3800,9.1153,0.2913,0.2149,0.7527,-1.50,75.75,31.75,-3.5659,8.1627,1.4729,9.0286
1,2,0,0,05.198,5198,0.6800,9.4500,2.8400,9.8909,0.1680,0.0927,0.6272,-6.94,74.25,36.38,-3.0064,8.3323,1.6531,9.0110
1,2,0,0,05.324,5324,1.7700,9.4500,3.1000,10.1018,0.1593,0.2160,0.6818,-11.75,73.06,38.63,-2.3770,8.4796,1.8437,8.9974
1,2,0,0,05.487,5487,2.6900,8.6800,3.0300,9.5791,0.0338,0.2498,0.7603,-17.88,72.63,43.00,-1.7093,8.5060,2.0001,8.9036
1,2,0,0,05.607,5607,3.7600,8.4800,2.8300,9.6983,0.2651,0.1080,0.7963,-23.75,71.44,46.31,-0.9886,8.5026,2.1094,8.8160
1,2,0,0,05.728,5728,3.6200,8.1300,3.2300,9.4675,0.3567,0.0993,0.8018,-27.88,68.56,47.25,-0.3813,8.4535,2.2571,8.7579
1,2,0,0,05.850,5850,5.3200,7.6300,3.8200,10.0554,0.0807,0.1963,0.6610,-33.56,66.31,49.88,0.3700,8.3450,2.4630,8.7087
1,2,0,0,05.976,5976,5.3900,7.1900,3.2100,9.5421,0.0262,0.2105,0.7101,-37.75,65.88,52.38,1.0315,8.1928,2.5615,8.6456
1,2,0,0,06.098,6098,6.2300,6.6900,3.3600,9.7395,0.1276,0.1265,0.7101,-43.13,64.31,56.56,1.7165,7.9948,2.6667,8.6008
1,2,0,0,06.218,6218,6.6700,6.0800,3.3000,9.6096,0.1080,0.0818,0.6447,-47.25,62.19,59.88,2.3693,7.7424,2.7501,8.5512
1,2,0,0,06.339,6339,7.2800,5.4100,3.3600,9.6724,0.0185,0.2203,0.6905,-52.06,59.38,64.50,3.0164,7.4351,2.8305,8.5083
1,2,0,0,06.502,6502,7.5600,3.1400,2.5000,8.5594,-0.1680,-0.1429,0.4647,-57.88,56.88,70.94,3.6151,6.8691,2.7870,8.2475
1,2,0,0,06.624,6624,7.3000,3.2400,2.7900,8.4600,0.0175,-0.0207,-0.8378,-56.50,56.94,70.38,4.1007,6.3909,2.7874,8.0888
