participant,rep,equipment_code,exercise_code,timestamp,timestamp_ms,accelX,accelY,accelZ,accelMag,gyroX,gyroY,gyroZ,roll,pitch,yaw,filteredX,filteredY,filteredZ,filteredMag
9,1,0,0,00.000,0,0.4000,9.6000,1.1600,9.6781,0.0218,0.0578,-0.1778,0.13,83.44,72.31,0.1182,9.7145,0.9455,9.7611
9,1,0,0,00.121,121,0.0300,9.8900,1.2400,9.9675,-0.0196,0.0153,0.0524,0.69,83.38,71.25,0.1065,9.7376,0.9843,9.7878
9,1,0,0,00.243,243,0.1300,9.7100,1.3200,9.8002,0.0240,-0.1080,0.1004,-0.25,83.38,72.44,0.1096,9.7340,1.0286,9.7888
9,1,0,0,00.364,364,-0.1400,9.5500,1.3700,9.6488,0.0654,-0.1200,-0.0502,-0.19,83.06,72.88,0.0767,9.7097,1.0736,9.7692
9,1,0,0,00.490,490,-0.2000,10.1200,1.6000,10.2477,0.0251,-0.1745,-0.1636,0.50,82.69,72.88,0.0403,9.7638,1.1429,9.8305
9,1,0,0,00.612,612,-1.8200,10.3300,1.7000,10.6260,0.4396,-0.5192,-0.8890,4.75,80.88,71.31,-0.2049,9.8384,1.2163,9.9154
9,1,0,0,00.732,732,-2.9200,9.8100,1.8400,10.3994,0.1484,-0.5749,-1.0341,11.56,79.25,68.38,-0.5627,9.8347,1.2985,9.9360
9,1,0,0,00.853,853,-4.7500,10.4800,1.6200,11.6197,0.0807,-0.3436,-1.3799,20.38,79.06,62.94,-1.1144,9.9197,1.3409,10.0718
9,1,0,0,01.015,1015,-5.1800,9.2800,2.1100,10.8353,0.3392,-0.0207,-2.6562,36.69,75.25,47.75,-1.6502,9.8354,1.4422,10.0766
9,1,0,0,01.142,1142,-7.1100,7.4000,2.1500,10.4850,0.4963,-0.3185,-2.6191,54.69,67.56,31.31,-2.3696,9.5145,1.5355,9.9246
9,1,0,0,01.263,1263,-7.9700,3.8500,1.8200,9.0364,0.7374,-0.4571,-2.5820,71.81,49.31,17.88,-3.1076,8.7680,1.5730,9.4345
9,1,0,0,01.384,1384,-6.1900,-3.1600,0.9700,7.0173,0.2258,0.1211,-2.9016,77.56,-29.19,1.69,-3.5138,7.1962,1.4935,8.1464
9,1,0,0,01.505,1505,-6.2500,-2.7000,0.7300,6.8473,-0.3120,0.7723,0.2345,68.81,-45.50,351.81,-3.8744,5.8922,1.3929,7.1881
9,1,0,0,01.626,1626,-7.0900,-1.9200,2.8200,7.8681,-0.0251,0.3916,1.9188,70.56,-15.81,2.63,-4.2981,4.8627,1.5810,6.6798
9,1,0,0,01.747,1747,-7.2000,1.4300,2.6200,7.7942,-0.8268,0.0316,1.4104,69.38,16.06,10.13,-4.6805,4.4104,1.7179,6.6565
9,2,0,0,01.869,1869,-7.2000,5.5500,2.8700,9.5331,-0.4952,-0.1767,2.6136,62.63,46.50,19.75,-5.0125,4.5605,1.8697,7.0299
9,2,0,0,02.035,2035,-6.9500,8.8000,2.4100,11.4696,-0.1898,-0.3894,2.1282,42.69,70.50,44.44,-5.2678,5.1192,1.9409,7.5976
9,2,0,0,02.156,2156,-5.8900,8.6300,2.5000,10.7433,-0.0731,0.5716,1.5163,31.94,73.69,54.75,-5.3498,5.5818,2.0146,7.9897
9,2,0,0,02.277,2277,-1.7200,8.9300,2.8200,9.5213,0.1091,0.5378,2.2231,17.06,73.13,65.75,-4.8715,6.0230,2.1207,8.0316
9,2,0,0,02.398,2398,-0.3000,10.9600,2.7100,11.2941,-0.5203,0.2280,1.3984,5.50,75.25,75.25,-4.2691,6.6736,2.1984,8.2216
9,2,0,0,02.519,2519,-2.0800,12.5500,2.2800,12.9239,1.0788,0.0971,1.3319,-4.00,74.31,84.31,-3.9806,7.4480,2.2091,8.7291
9,2,0,0,02.641,2641,1.3600,6.0100,5.5600,8.2996,-0.6981,0.6021,-1.2021,-5.50,69.50,82.38,-3.2769,7.2585,2.6507,8.3934
9,2,0,0,02.763,2763,-2.1000,13.5800,0.3200,13.7451,-0.1560,-1.0265,-1.6472,7.06,77.63,71.00,-3.1218,8.0915,2.3436,8.9839
9,2,0,0,02.888,2888,-3.1200,8.1100,3.7600,9.4681,0.3720,-0.4723,-0.4505,13.44,74.44,71.50,-3.1215,8.0939,2.5302,9.0365
9,2,0,0,03.050,3050,-5.1000,10.2600,1.6600,11.5773,0.4265,0.2149,-2.0693,28.13,74.19,56.31,-3.3823,8.3794,2.4155,9.3535
9,2,0,0,03.171,3171,-4.6300,6.9200,3.6200,9.0790,0.9730,0.9425,-0.7778,34.31,63.31,47.94,-3.5467,8.1871,2.5743,9.2862
9,2,0,0,03.295,3295,-3.0900,6.3800,4.8100,8.5667,0.1702,-0.2302,-1.5446,38.69,54.88,40.44,-3.4865,7.9489,2.8689,9.1418
9,2,0,0,03.416,3416,-8.5600,5.5600,2.6800,10.5532,-0.0862,-1.8380,-1.8959,54.19,55.31,31.13,-4.1551,7.6341,2.8440,9.1451
9,2,0,0,03.540,3540,-10.9900,4.0300,1.5000,11.8013,0.1876,-0.4134,-1.9679,70.25,52.25,20.56,-5.0557,7.1592,2.6669,9.1612
9,2,0,0,03.661,3661,-7.8500,0.7900,2.1500,8.1774,0.2116,0.8967,-2.6104,74.19,-2.94,5.25,-5.4239,6.3199,2.5988,8.7243
9,2,0,0,03.782,3782,-5.1500,-3.4400,1.9900,6.5051,-0.1494,0.3534,-1.6450,64.56,-36.31,351.19,-5.3878,5.0338,2.5185,7.7917
9,2,0,0,03.903,3903,-9.1000,-1.3900,1.9500,9.4098,-0.3142,0.3120,2.4336,64.06,-29.38,351.25,-5.8770,4.1873,2.4436,7.6187
9,2,0,0,04.066,4066,-6.3700,1.3000,4.9400,8.1652,-0.4843,0.4571,1.4595,61.38,23.00,16.63,-5.9420,3.8068,2.7726,7.5820
9,3,0,0,04.192,4192,-6.8400,3.6500,3.6000,8.5480,-1.1028,0.2018,0.4658,57.75,32.75,15.25,-6.0603,3.7862,2.8816,7.7049
9,3,0,0,04.313,4313,-6.1500,5.9400,3.7000,9.3164,-0.6327,-0.4669,2.2177,50.81,51.56,23.56,-6.0721,4.0700,2.9895,7.8976
9,3,0,0,04.434,4434,-6.4200,7.9100,3.2900,10.7055,-0.3142,-0.6621,1.4094,41.63,65.19,37.13,-6.1180,4.5760,3.0291,8.2185
9,3,0,0,04.555,4555,-6.5700,8.3200,2.5300,10.8990,-0.0404,0.0033,1.0919,35.88,70.31,44.94,-6.1775,5.0694,2.9633,8.5230
9,3,0,0,04.677,4677,-2.9600,8.4100,2.8100,9.3480,0.2149,0.3447,1.3657,26.56,70.44,53.31,-5.7535,5.5096,2.9431,8.4924
9,3,0,0,04.800,4800,-3.1600,7.9700,2.8900,9.0476,-0.0829,0.3425,0.8868,19.88,69.81,58.69,-5.4118,5.8338,2.9361,8.4818
9,3,0,0,04.921,4921,-0.4500,10.8000,3.5600,11.3805,0.0884,0.2203,2.7914,6.00,70.88,70.38,-4.7579,6.4882,3.0183,8.5933
