participant,rep,equipment_code,exercise_code,timestamp,timestamp_ms,accelX,accelY,accelZ,accelMag,gyroX,gyroY,gyroZ,roll,pitch,yaw,filteredX,filteredY,filteredZ,filteredMag
4,2,0,0,04.471,4471,-7.6200,5.3100,1.5500,9.4161,0.5072,-0.2007,-0.8443,57.69,75.44,319.31,-0.6770,7.0941,0.9807,7.1935
4,2,0,0,04.592,4592,-9.4000,5.1400,1.0100,10.7610,0.2487,-0.4865,-0.5531,64.06,77.00,316.69,-1.8265,6.8366,0.9846,7.1445
4,2,0,0,04.713,4713,-10.1400,5.7700,1.1600,11.7243,0.2891,0.0938,1.1519,64.50,77.44,318.31,-2.9220,6.6960,1.0077,7.3750
4,2,0,0,04.834,4834,-6.7100,6.6400,0.9500,9.4877,0.5083,-0.2596,1.7170,51.19,79.69,334.94,-3.4211,6.6886,1.0001,7.5791
4,2,0,0,04.955,4955,-7.7200,7.4000,2.0800,10.8943,0.3480,-0.0120,1.6482,42.06,79.38,348.25,-3.9876,6.7824,1.1424,7.9503
4,2,0,0,05.077,5077,-6.0000,9.1300,2.1500,11.1346,0.0524,0.5465,1.7650,30.25,79.13,359.44,-4.2528,7.0917,1.2752,8.3669
4,2,0,0,05.203,5203,-4.4000,9.5300,2.2300,10.7310,0.0316,0.8988,1.8337,17.81,77.50,7.19,-4.2722,7.4130,1.4010,8.6699
4,2,0,0,05.365,5365,-1.2200,9.6700,2.1300,9.9767,0.1636,0.7799,2.3322,-4.13,76.06,21.75,-3.8700,7.7104,1.4971,8.7561
4,2,0,0,05.486,5486,1.7900,8.8800,1.9500,9.2661,0.1396,1.0821,1.9624,-19.75,75.56,31.19,-3.1242,7.8646,1.5568,8.6044
4,2,0,0,05.607,5607,4.4300,6.9600,1.1200,8.3259,0.0753,0.8803,1.6144,-33.19,76.81,38.38,-2.1287,7.7454,1.4992,8.1713
4,2,0,0,05.729,5729,5.3400,6.8700,1.1100,8.7718,0.2531,0.6087,0.6338,-40.75,78.13,41.44,-1.1445,7.6300,1.4479,7.8501
4,2,0,0,05.853,5853,6.3300,6.6900,1.2600,9.2958,0.0055,0.4669,0.8149,-45.31,79.44,42.31,-0.1596,7.5061,1.4232,7.6415
4,2,0,0,05.976,5976,7.8400,6.2000,0.8200,10.0289,-0.3218,0.2782,1.2894,-53.31,82.81,49.50,0.8946,7.3340,1.3437,7.5096
4,2,0,0,06.097,6097,7.2500,5.3000,0.5000,8.9946,-0.0175,0.1985,0.7756,-60.56,85.25,56.94,1.7321,7.0660,1.2325,7.3788
4,2,0,0,06.219,6219,8.1100,4.0100,0.5700,9.0652,0.3076,-0.2225,0.6938,-66.31,83.38,61.31,2.5725,6.6633,1.1452,7.2339
4,2,0,0,06.380,6380,8.4400,3.7200,1.5900,9.3595,0.4723,-0.2738,0.4963,-71.38,66.69,65.50,3.3457,6.2754,1.2038,7.2128
4,2,0,0,06.504,6504,8.4400,1.5500,1.5700,8.7236,0.1440,0.0949,1.1388,-76.63,54.13,69.75,4.0170,5.6527,1.2521,7.0468
4,2,0,0,06.628,6628,9.3500,0.2600,1.2500,9.4368,-0.2182,0.0491,0.6436,-81.63,26.88,77.19,4.7197,4.9421,1.2518,6.9475
4,2,0,0,06.749,6749,8.4500,-0.2800,1.4500,8.5781,-0.2553,-0.1102,-0.4527,-81.00,30.63,77.69,5.2113,4.2540,1.2779,6.8474
4,2,0,0,06.869,6869,7.5800,0.8200,2.0900,7.9055,-0.3480,-0.1734,-1.6832,-75.63,54.06,72.38,5.5234,3.8015,1.3849,6.8467
4,3,0,0,06.990,6990,6.1000,4.8300,1.3600,7.8986,-0.3818,-0.1494,-2.0126,-64.19,70.31,62.38,5.5994,3.9370,1.3816,6.9830
4,3,0,0,07.112,7112,5.8300,5.2300,1.1400,7.9146,-0.3382,0.0654,-1.9297,-52.69,77.81,52.06,5.6298,4.1074,1.3498,7.0984
4,3,0,0,07.232,7232,5.1300,7.9700,1.3500,9.5739,-0.0033,-0.1647,-1.9537,-37.13,81.19,37.38,5.5639,4.6164,1.3498,7.3546
4,3,0,0,07.394,7394,0.5400,9.9200,2.0600,10.1460,0.1145,-0.4254,-1.9864,-14.25,80.63,17.13,4.9019,5.3153,1.4434,7.3732
4,3,0,0,07.520,7520,-1.9500,10.3900,1.8900,10.7390,-0.0578,-0.2825,-2.5198,0.69,80.50,4.13,3.9990,5.9840,1.5023,7.3523
4,3,0,0,07.641,7641,-3.1600,10.2400,2.0900,10.9184,-0.0011,-0.2051,-2.0715,16.06,80.63,350.44,3.0556,6.5448,1.5797,7.3937
4,3,0,0,07.763,7763,-4.6300,9.8500,1.4800,10.9841,0.0425,-0.1167,-1.1988,27.88,79.75,339.13,2.0429,6.9804,1.5666,7.4399
4,3,0,0,07.883,7883,-5.7500,7.7400,1.2700,9.7254,0.1254,-0.2803,-0.7058,34.81,79.00,333.63,1.0160,7.0805,1.5275,7.3143
4,3,0,0,08.004,8004,-7.0500,7.4800,1.2400,10.3533,-0.0545,-0.3392,-0.6250,40.69,79.75,329.81,-0.0469,7.1331,1.4896,7.2871
4,3,0,0,08.127,8127,-6.8800,7.3700,1.3500,10.1722,-0.1124,-0.0273,-0.4505,44.63,80.88,327.19,-0.9474,7.1643,1.4712,7.3749
4,3,0,0,08.248,8248,-7.1900,7.4900,1.3800,10.4738,-0.0742,0.2313,-0.1745,46.25,80.25,325.38,-1.7700,7.2072,1.4592,7.5635
4,3,0,0,08.413,8413,-6.3500,7.8300,1.2300,10.1560,-0.0327,0.3316,1.2501,38.69,79.19,330.69,-2.3735,7.2893,1.4290,7.7980
4,3,0,0,08.534,8534,-6.3000,8.4000,1.5700,10.6167,0.2913,0.5640,0.6960,32.50,77.19,335.31,-2.8909,7.4357,1.4476,8.1081
4,3,0,0,08.655,8655,-5.7300,8.7100,2.8600,10.8109,0.3338,0.3862,1.0276,26.69,73.56,338.94,-3.2650,7.6036,1.6337,8.4347
4,3,0,0,08.776,8776,-3.5000,9.0600,3.1200,10.2014,-0.0764,0.0240,3.0761,13.38,73.50,351.88,-3.2960,7.7955,1.8295,8.6591
4,3,0,0,08.897,8897,0.3900,10.1400,2.6100,10.4778,-0.3807,0.0764,3.0271,-7.94,75.81,14.38,-2.8103,8.1045,1.9324,8.7928
4,3,0,0,09.018,9018,1.7300,9.6500,1.9500,9.9959,-0.0600,0.1844,1.6559,-22.13,76.75,27.38,-2.2120,8.3081,1.9347,8.8125
4,3,0,0,09.140,9140,3.4000,8.2500,1.6100,9.0672,0.3992,0.2694,1.3690,-33.69,74.75,37.56,-1.4725,8.3005,1.8919,8.6397
4,3,0,0,09.266,9266,5.5600,6.5800,2.0500,8.8551,0.4265,0.5334,1.1323,-42.19,72.00,42.31,-0.5458,8.0737,1.9128,8.3152
4,3,0,0,09.427,9427,6.9800,6.0400,1.7900,9.4025,-0.0011,0.4091,0.9272,-52.44,72.00,47.75,0.4459,7.8057,1.8966,8.0452
4,3,0,0,09.548,9548,7.9600,5.2000,1.7000,9.6588,0.0458,-0.0022,1.4824,-59.81,70.13,54.56,1.4361,7.4624,1.8707,7.8262
4,3,0,0,09.669,9669,7.6100,2.4000,2.2200,8.2825,0.1494,-0.1844,1.6592,-68.50,58.94,64.19,2.2497,6.7953,1.9167,7.4102
4,3,0,0,09.792,9792,7.6400,0.4900,2.4500,8.0382,-0.0600,-0.1833,0.4352,-73.94,39.31,72.63,2.9600,5.9644,1.9870,6.9486
4,3,0,0,09.917,9917,7.7700,0.7700,2.4200,8.1745,-0.2891,0.0545,-0.8334,-73.44,41.00,73.13,3.5938,5.2799,2.0440,6.7061
4,3,0,0,10.039,10039,6.3200,3.2800,2.0100,7.3987,-0.4952,0.3523,-1.9951,-66.31,62.50,65.38,3.9531,5.0164,2.0396,6.7045
4,4,0,0,10.159,10159,6.8800,5.2600,0.6100,8.6818,-0.8116,0.2487,-1.9057,-55.44,78.75,54.63,4.3387,5.0485,1.8512,6.9093
4,4,0,0,10.280,10280,5.1600,8.0100,0.1600,9.5295,-0.6480,0.3480,-2.5525,-39.81,87.75,40.69,4.4470,5.4387,1.6283,7.2116
4,4,0,0,10.442,10442,0.4300,10.7900,-0.3500,10.8042,-0.2585,0.2007,-2.1020,-12.13,92.56,12.31,3.9176,6.1439,1.3676,7.4139
4,4,0,0,10.565,10565,-1.4300,10.1900,-1.0800,10.3464,-0.3949,-0.1080,-1.5064,-0.13,94.81,0.44,3.2130,6.6771,1.0451,7.4832
4,4,0,0,10.690,10690,-4.2400,9.0200,-1.7100,10.1125,-0.2083,-0.2247,-2.4533,13.50,97.44,348.00,2.2308,6.9858,0.6820,7.3650
4,4,0,0,10.811,10811,-5.0300,9.8600,-1.8500,11.2224,0.4047,-0.1909,-2.1064,27.38,98.06,335.63,1.2740,7.3646,0.3484,7.4821
4,4,0,0,10.933,10933,-8.3900,7.7900,-0.6800,11.4690,1.0145,0.0709,-1.6461,43.19,94.13,323.44,0.0006,7.4206,0.2129,7.4237
4,4,0,0,11.053,11053,-8.2600,6.4100,-0.0400,10.4555,1.0330,-0.3011,-1.8391,52.50,89.06,320.13,-1.0880,7.2874,0.1795,7.3704
4,4,0,0,11.174,11174,-9.1300,5.3800,1.2300,10.6684,0.7985,0.0556,-0.2607,62.88,81.38,315.13,-2.1477,7.0361,0.3180,7.3634
4,4,0,0,11.295,11295,-9.1200,5.4300,0.9200,10.6539,0.2618,-0.1898,0.2749,61.69,80.94,319.63,-3.0665,6.8244,0.3973,7.4923
4,4,0,0,11.457,11457,-7.9300,6.5700,1.0000,10.3465,-0.1102,0.3283,1.9668,49.31,81.44,332.63,-3.7074,6.7909,0.4767,7.7517
4,4,0,0,11.583,11583,-7.4700,8.6100,1.3500,11.4785,-0.1178,0.6654,1.8915,37.13,81.06,342.00,-4.2032,7.0306,0.5918,8.2126
4,4,0,0,11.704,11704,-5.3300,9.3600,1.6900,10.9030,-0.3469,0.7876,2.7434,19.50,81.06,354.25,-4.3517,7.3376,0.7365,8.5627
4,4,0,0,11.825,11825,-0.8500,8.6900,0.7400,8.7628,-0.9501,0.7145,3.6423,-2.63,85.06,11.06,-3.8902,7.5158,0.7370,8.4950
4,4,0,0,11.946,11946,0.8000,9.6600,-1.0200,9.7466,-0.7025,0.6654,2.2078,-21.44,92.50,27.31,-3.2722,7.7983,0.5054,8.4721
4,4,0,0,12.066,12066,4.2700,7.0200,-0.7900,8.2545,-0.5334,0.4102,1.7704,-34.69,98.50,38.81,-2.2783,7.6958,0.3347,8.0329
4,4,0,0,12.188,12188,5.0800,8.4700,-2.3000,10.1409,0.2203,0.2705,0.8836,-41.56,103.13,45.50,-1.3087,7.7978,-0.0124,7.9069
4,4,0,0,12.308,12308,6.9800,7.2300,-1.0700,10.1063,1.2261,-0.7309,0.4789,-45.81,96.69,46.56,-0.2164,7.7230,-0.1518,7.7275
4,4,0,0,12.475,12475,4.9700,6.2400,1.5300,8.1228,1.3810,-0.9228,0.0884,-47.69,74.88,45.56,0.4670,7.5276,0.0698,7.5424
4,4,0,0,12.597,12597,5.3300,6.3200,3.7000,9.0577,0.4112,-0.3567,0.7232,-47.94,62.88,45.69,1.1078,7.3684,0.5482,7.4714
4,4,0,0,12.717,12717,6.9800,5.3100,3.3500,9.3882,-0.1822,0.2662,1.6930,-55.06,57.63,53.50,1.8816,7.0972,0.9174,7.3995
4,4,0,0,12.838,12838,6.9200,2.6900,2.1300,7.7239,-0.1505,-0.0284,2.6027,-66.44,45.00,67.88,2.5456,6.5164,1.0772,7.0784
4,4,0,0,12.960,12960,8.3500,1.7300,3.5600,9.2406,0.5029,-0.1353,1.0494,-72.19,13.81,78.50,3.3104,5.8857,1.4044,6.8973
4,4,0,0,13.081,13081,7.2200,-0.4800,2.8300,7.7697,0.7723,0.0840,1.4290,-71.50,-17.63,83.88,3.8256,5.0469,1.5922,6.5300
4,4,0,0,13.202,13202,8.4600,-3.6200,2.9000,9.6481,-0.0349,-0.1058,-0.3065,-68.75,-36.69,87.75,4.4363,3.9048,1.7645,6.1678
4,4,0,0,13.324,13324,8.1800,-1.6900,2.8000,8.8096,-0.5901,0.1691,-0.8574,-71.44,-19.88,83.88,4.9296,3.1675,1.9010,6.1602
4,5,0,0,13.489,13489,6.8600,2.1600,1.9200,7.4439,-1.0614,0.2291,-2.6387,-70.63,39.94,71.88,5.1840,3.0348,1.9035,6.3014
4,5,0,0,13.610,13610,6.2100,6.1100,1.1300,8.7848,-1.0559,0.0065,-2.8983,-56.13,68.88,58.88,5.3192,3.4400,1.8016,6.5858
4,5,0,0,13.731,13731,1.8300,8.0700,1.0500,8.3412,-0.9381,0.3022,-3.3587,-35.81,81.88,41.31,4.8594,4.0501,1.7025,6.5510
4,5,0,0,13.853,13853,-0.7900,11.0400,-0.3600,11.0741,-0.8083,0.3982,-3.0260,-15.44,90.31,20.75,4.1150,4.9712,1.4307,6.6101
4,5,0,0,13.973,13973,-1.8400,11.6200,-0.6000,11.7801,0.0720,0.2116,-2.5275,1.63,93.19,2.44,3.3303,5.8474,1.1631,6.8290
4,5,0,0,14.094,14094,-2.7200,10.4400,0.1700,10.7899,1.1541,-0.1374,-1.7519,15.94,88.13,348.56,2.5330,6.4525,1.0323,7.0083
4,5,0,0,14.216,14216,-5.7000,7.7700,1.6100,9.7701,1.0276,-0.1134,-2.1926,29.63,80.06,338.75,1.4481,6.6262,1.1084,6.8725
4,5,0,0,14.341,14341,-6.2600,6.5900,1.6900,9.2451,0.1593,-0.2553,-0.9348,40.06,75.44,330.50,0.4324,6.6214,1.1850,6.7405
4,5,0,0,14.504,14504,-9.0100,5.4400,1.7500,10.6694,0.2454,0.1298,-0.5683,51.88,70.94,320.63,-0.8119,6.4657,1.2595,6.6371
4,5,0,0,14.624,14624,-7.8900,5.1700,1.5700,9.5627,0.3131,-0.2814,-0.8792,55.00,68.81,319.13,-1.7446,6.2950,1.3004,6.6604
4,5,0,0,14.746,14746,-9.8000,3.7200,1.9600,10.6640,0.6240,0.3338,-1.7704,63.69,58.31,312.88,-2.8061,5.9557,1.3873,6.7282
4,5,0,0,14.866,14866,-10.0000,1.6700,2.9800,10.5674,0.3763,0.6294,-1.0396,68.63,32.44,306.00,-3.7541,5.3909,1.5972,6.7606
4,5,0,0,14.990,14990,-8.1000,2.1800,3.4500,9.0700,0.0578,-0.2694,1.3166,64.88,35.50,310.56,-4.3268,4.9678,1.8414,6.8404
4,5,0,0,15.111,15111,-8.9400,4.2100,2.8200,10.2762,-0.6992,-0.9087,3.9706,55.63,62.56,326.75,-4.9347,4.8679,1.9703,7.2062
4,5,0,0,15.234,15234,-7.9800,8.0100,1.0800,11.3581,-0.8345,0.2389,3.3259,33.06,79.69,348.81,-5.3360,5.2820,1.8530,7.7334
4,5,0,0,15.355,15355,-3.4600,10.0500,0.9600,10.6722,-0.6163,0.5661,1.7617,13.13,84.44,4.00,-5.0888,5.9103,1.7353,7.9899
4,5,0,0,15.518,15518,0.4100,9.9700,0.4500,9.9886,-0.5738,0.0731,2.1980,-7.13,88.06,20.06,-4.3642,6.4453,1.5659,7.9397
4,5,0,0,15.641,15641,1.2900,9.9200,-0.9600,10.0495,-0.2258,-0.1789,2.6158,-22.94,90.75,37.31,-3.6191,6.9031,1.2331,7.8912
4,5,0,0,15.762,15762,4.4100,8.7600,-0.9100,9.8496,0.1200,-0.0851,1.6908,-38.75,90.56,54.00,-2.5611,7.1478,0.9507,7.6521
4,5,0,0,15.886,15886,6.4800,6.5700,-0.1800,9.2297,0.1309,-0.1222,1.8097,-52.81,88.19,67.19,-1.3697,7.0717,0.8017,7.2476
4,5,0,0,16.007,16007,6.5000,5.8500,0.1300,8.7458,0.4374,-0.0022,0.7058,-61.25,84.94,74.56,-0.3327,6.9107,0.7132,6.9554
4,5,0,0,16.128,16128,8.3500,4.3600,0.6800,9.4443,0.3971,-0.0338,0.9839,-68.06,80.31,79.00,0.8115,6.5746,0.7088,6.6623
4,5,0,0,16.249,16249,8.5600,3.5200,0.8000,9.2900,0.3938,-0.1811,0.8574,-73.81,71.25,81.25,1.8326,6.1721,0.7208,6.4786
4,5,0,0,16.370,16370,8.5100,2.7600,0.8700,8.9886,0.4396,0.0022,0.6490,-78.31,55.25,82.81,2.7125,5.7224,0.7405,6.3759
4,5,0,0,16.535,16535,9.5400,2.1200,1.3500,9.8655,0.3894,-0.1036,0.4200,-80.88,44.44,80.13,3.6122,5.2477,0.8208,6.4234
4,5,0,0,16.659,16659,8.6300,1.2100,1.5900,8.8583,0.6043,-0.3676,0.7865,-81.00,8.06,81.94,4.2734,4.7157,0.9222,6.4304
4,5,0,0,16.780,16780,7.9800,-0.0500,2.4600,8.3507,0.6458,-0.5629,0.9785,-76.50,-25.88,84.38,4.7618,4.0877,1.1248,6.3757
4,5,0,0,16.900,16900,8.0200,-1.4900,3.1000,8.7264,0.5127,-0.1920,0.6327,-71.44,-39.94,86.19,5.1912,3.3527,1.3851,6.3330
4,5,0,0,17.021,17021,7.8300,-3.4800,2.1400,8.8317,-0.1702,-0.0633,-0.2803,-70.06,-44.00,86.19,5.5389,2.4523,1.4846,6.2368
4,6,0,0,17.143,17143,6.9900,-1.4400,1.9100,7.3879,-0.8094,0.1298,-2.0660,-74.44,-19.69,80.69,5.7301,1.9394,1.5406,6.2425
4,6,0,0,17.263,17263,6.7500,3.6700,2.0400,7.9494,-0.9370,0.3316,-2.6278,-71.31,48.19,67.19,5.8645,2.1674,1.6064,6.4553
4,6,0,0,17.385,17385,6.9800,6.9300,1.2700,9.9176,-0.7767,0.1080,-2.3911,-56.63,73.94,54.00,6.0115,2.7950,1.5621,6.8111
4,6,0,0,17.551,17551,3.2900,8.5900,0.3000,9.2034,-0.5116,-0.0109,-2.5765,-33.06,84.63,33.25,5.6529,3.5587,1.3958,6.8240
4,6,0,0,17.672,17672,0.1300,10.8100,0.0700,10.8110,-0.1233,0.0109,-2.0377,-17.19,87.19,17.94,4.9251,4.5142,1.2211,6.7916
4,6,0,0,17.792,17792,-0.3400,10.6500,0.8400,10.6885,0.0960,-0.1113,-2.0137,-5.25,87.25,6.50,4.2313,5.3227,1.1709,6.8997
4,6,0,0,17.914,17914,-3.0400,10.2600,0.6000,10.7177,0.0960,-0.1691,-1.3286,6.06,86.56,356.31,3.2731,5.9733,1.0956,6.8989
4,6,0,0,18.034,18034,-3.7300,9.8100,0.6200,10.5135,0.1254,-0.1189,-1.2654,14.56,85.94,349.38,2.3503,6.4789,1.0330,6.9690
4,6,0,0,18.155,18155,-4.9700,9.0400,0.6800,10.3385,0.3283,-0.1440,-1.2763,22.75,84.63,343.00,1.3857,6.8164,0.9865,7.0254
4,6,0,0,18.276,18276,-5.5100,8.5500,1.0300,10.2237,0.2825,-0.2476,-0.8868,30.50,82.44,338.44,0.4770,7.0448,0.9922,7.1303
4,6,0,0,18.397,18397,-5.9700,8.7300,0.6900,10.5986,0.0218,-0.1658,-0.1451,34.31,82.50,336.81,-0.3726,7.2669,0.9524,7.3385
4,6,0,0,18.564,18564,-5.6600,8.0000,0.8600,9.8374,-0.0731,0.0556,0.5007,32.44,82.94,338.94,-1.0693,7.3635,0.9402,7.4999
4,6,0,0,18.686,18686,-5.9500,8.7600,0.9300,10.6304,-0.0709,0.0545,0.4800,28.19,83.69,342.81,-1.7125,7.5475,0.9389,7.7961
4,6,0,0,18.806,18806,-4.3500,8.6600,1.3800,9.7889,-0.1582,0.2258,1.1345,22.25,83.94,347.56,-2.0600,7.6941,0.9970,8.0273
4,6,0,0,18.927,18927,-3.3400,9.1200,0.9200,9.7558,-0.2182,0.4974,1.0461,15.25,84.88,351.88,-2.2287,7.8820,0.9868,8.2503
4,6,0,0,19.048,19048,-2.5500,9.7900,0.7300,10.1430,0.1691,0.1374,0.6010,9.06,84.94,355.75,-2.2710,8.1334,0.9530,8.4982
4,6,0,0,19.170,19170,-2.7500,10.0200,1.2800,10.4691,0.8607,0.0142,0.5640,4.94,81.13,0.19,-2.3341,8.3820,0.9961,8.7578
4,6,0,0,19.296,19296,-1.2300,9.6300,2.6400,10.0608,0.3720,0.3676,1.0974,-0.94,76.25,4.94,-2.1886,8.5465,1.2127,8.9052
4,6,0,0,19.418,19418,0.6000,10.8300,2.0200,11.0331,-0.1156,0.6218,1.7311,-12.06,76.69,12.69,-1.8212,8.8474,1.3191,9.1287
4,6,0,0,19.579,19579,2.7600,8.6600,1.6100,9.2307,0.2258,0.0862,2.2787,-30.25,75.56,27.81,-1.2175,8.8227,1.3574,9.0092
4,6,0,0,19.700,19700,4.4300,6.4300,1.9300,8.0433,0.4102,-0.0502,1.7366,-42.00,70.63,38.81,-0.4733,8.5074,1.4329,8.6402
4,6,0,0,19.821,19821,5.9200,6.5200,2.9500,9.2876,0.3414,-0.1865,0.9403,-48.81,64.06,45.56,0.3692,8.2455,1.6328,8.4137
4,6,0,0,19.944,19944,6.8300,5.4700,3.0700,9.2733,0.7156,-0.3153,1.0614,-54.44,54.88,51.13,1.2205,7.8798,1.8222,8.1793
4,6,0,0,20.069,20069,7.6300,4.0600,3.6700,9.3899,1.2010,-0.7450,0.5280,-56.50,36.75,54.25,2.0652,7.3764,2.0657,7.9337
4,6,0,0,20.190,20190,6.0200,2.8000,5.7100,8.7570,1.5828,-0.9796,0.4658,-51.69,20.88,51.50,2.5863,6.7734,2.5459,7.6843
4,6,0,0,20.311,20311,5.0900,1.3400,7.8800,9.4762,0.9719,-0.3142,0.4996,-47.88,8.00,49.50,2.9162,6.0574,3.2488,7.4667
4,6,0,0,20.433,20433,6.2300,1.1200,7.5000,9.8141,0.2913,0.6632,0.8399,-49.69,-1.75,52.75,3.3529,5.4068,3.8090,7.4151
