participant,rep,equipment_code,exercise_code,timestamp,timestamp_ms,accelX,accelY,accelZ,accelMag,gyroX,gyroY,gyroZ,roll,pitch,yaw,filteredX,filteredY,filteredZ,filteredMag
3,1,0,0,00.000,0,-1.8900,9.4900,0.3800,9.6838,0.0175,0.0164,0.0404,11.19,87.94,58.75,-2.0047,9.5685,0.3025,9.7809
3,1,0,0,00.121,121,-1.8800,9.5000,0.3500,9.6906,-0.0065,0.0109,0.0164,11.06,87.88,58.75,-1.9882,9.5595,0.3088,9.7689
3,1,0,0,00.243,243,-1.7800,9.6500,0.2900,9.8171,-0.0305,-0.0055,0.0753,10.69,88.00,59.13,-1.9608,9.5714,0.3063,9.7750
3,1,0,0,00.369,369,-1.8700,9.6000,0.3000,9.7850,-0.0436,0.0295,0.0153,10.31,88.25,59.38,-1.9488,9.5752,0.3055,9.7763
3,1,0,0,00.531,531,-1.8900,9.3600,0.3100,9.5539,-0.0055,0.1047,0.0393,10.19,88.38,58.81,-1.9411,9.5468,0.3061,9.7470
3,1,0,0,00.653,653,-1.8600,9.8600,0.2800,10.0378,-0.0349,0.1200,0.0894,9.94,88.25,58.31,-1.9304,9.5881,0.3026,9.7852
3,1,0,0,00.773,773,-1.4600,9.9800,0.2000,10.0882,0.0175,0.0698,-0.0567,9.50,88.25,58.00,-1.8684,9.6397,0.2891,9.8234
3,1,0,0,00.895,895,-1.6100,9.4000,0.3800,9.5444,0.0349,0.0087,-0.1582,10.38,87.94,56.94,-1.8344,9.6081,0.3011,9.7863
3,1,0,0,01.020,1020,-1.8300,9.4100,0.3900,9.5942,-0.0480,-0.0044,0.0327,10.69,88.06,56.63,-1.8338,9.5820,0.3128,9.7609
3,1,0,0,01.142,1142,-1.8500,9.9600,0.2700,10.1340,0.0262,0.0196,0.1669,9.88,88.19,57.38,-1.8359,9.6318,0.3072,9.8101
3,1,0,0,01.264,1264,-1.8800,9.3900,0.6300,9.5971,0.0698,0.0644,-0.0698,9.50,87.75,57.50,-1.8417,9.6000,0.3497,9.7813
3,1,0,0,01.384,1384,-2.3100,9.8700,0.8700,10.1740,0.1462,0.0916,-0.3622,11.31,86.69,55.31,-1.9034,9.6356,0.4183,9.8307
3,1,0,0,01.546,1546,-3.1500,9.4700,1.1000,10.0406,0.6589,0.2498,-1.1705,17.94,82.56,47.94,-2.0677,9.6137,0.5081,9.8467
3,1,0,0,01.669,1669,-4.9600,9.2800,2.2500,10.7602,0.6883,0.4712,-0.6938,24.06,76.50,40.88,-2.4488,9.5698,0.7376,9.9056
3,1,0,0,01.794,1794,-4.8000,8.7300,2.6900,10.3194,0.8170,0.7254,-0.3153,25.19,68.81,37.06,-2.7587,9.4591,0.9949,9.9033
3,1,0,0,01.915,1915,-3.7000,7.4100,3.9400,9.1718,1.1301,0.5738,-1.4781,29.31,58.38,29.31,-2.8827,9.1891,1.3830,9.7294
3,1,0,0,02.035,2035,-4.9700,6.2200,4.9300,9.3645,1.0548,-0.3567,-0.9807,36.38,47.25,22.44,-3.1578,8.7978,1.8504,9.5288
3,1,0,0,02.156,2156,-6.6000,5.0100,4.9000,9.6265,0.9708,-0.8978,-0.9697,43.50,40.63,21.69,-3.6114,8.2987,2.2523,9.3265
3,1,0,0,02.277,2277,-8.3000,2.9200,4.5100,9.8872,0.6436,-0.4516,-2.1991,53.38,27.19,14.38,-4.2292,7.5899,2.5498,9.0551
3,1,0,0,02.398,2398,-9.2500,0.3200,4.3800,10.2396,0.5236,-0.5345,-2.1609,60.31,0.50,1.19,-4.8908,6.6319,2.7910,8.7001
3,1,0,0,02.560,2560,-8.3800,-2.7200,3.4400,9.4581,0.3545,-0.7287,-2.5275,59.00,-40.25,343.69,-5.3506,5.3996,2.8765,8.1276
3,1,0,0,02.686,2686,-7.0500,-4.7900,3.3700,9.1653,0.0916,-0.3109,-2.4620,47.94,-58.81,326.13,-5.5745,4.0569,2.9415,7.4957
3,1,0,0,02.808,2808,-4.1300,-7.5700,3.3600,9.2548,-0.2367,-0.6370,-2.9769,31.13,-67.94,304.75,-5.3842,2.5247,2.9967,6.6591
3,1,0,0,02.928,2928,-3.2900,-7.2400,2.4000,8.3067,-0.3502,-0.7549,-1.8795,17.31,-71.00,283.75,-5.1082,1.2380,2.9180,6.0118
3,1,0,0,03.049,3049,-2.8000,-7.0500,2.8400,8.0999,-0.4080,0.5661,0.6370,13.69,-69.63,279.13,-4.8041,0.1458,2.9078,5.6174
3,2,0,0,03.170,3170,-7.7600,-8.8900,3.2600,12.2424,-0.1844,1.6973,3.7045,25.44,-62.56,299.75,-5.1936,-1.0448,2.9542,6.0656
3,2,0,0,03.293,3293,-3.5700,-6.4700,4.4700,8.6364,0.3011,2.6791,0.9927,32.00,-49.63,326.13,-4.9796,-1.7597,3.1539,6.1515
3,2,0,0,03.414,3414,-1.3000,-6.3200,5.5100,8.4848,-0.3163,1.6897,0.2782,23.75,-43.06,334.44,-4.4947,-2.3607,3.4644,6.1463
3,2,0,0,03.580,3580,-3.1300,-3.5900,5.7300,7.4510,-1.4530,0.8236,2.3387,22.19,-26.56,346.94,-4.3149,-2.5227,3.7629,6.2564
3,2,0,0,03.701,3701,-2.0300,-1.3700,7.4600,7.8517,-1.6275,0.5803,1.2468,21.13,-11.06,358.44,-4.0138,-2.3708,4.2501,6.3083
3,2,0,0,03.821,3821,-2.7000,2.2800,7.2400,8.0564,-2.4620,-0.5171,1.0385,21.44,5.81,2.44,-3.8407,-1.7579,4.6441,6.2777
3,2,0,0,03.943,3943,-4.3100,5.8600,7.3700,10.3553,-2.1446,-1.0297,1.4235,24.75,25.56,8.50,-3.9025,-0.7541,5.0033,6.3900
3,2,0,0,04.063,4063,-4.7800,9.5900,6.6100,12.5900,-2.0191,-1.0592,1.4203,24.81,45.13,17.25,-4.0182,0.6090,5.2150,6.6116
3,2,0,0,04.185,4185,-3.7700,9.3000,4.8600,11.1500,-1.2359,-0.6545,1.1126,21.31,60.19,25.56,-3.9855,1.7543,5.1682,6.7581
3,2,0,0,04.306,4306,-2.8300,10.7600,3.7800,11.7505,-0.8378,-0.4985,1.1356,16.19,69.00,33.50,-3.8332,2.9410,4.9853,6.9423
3,2,0,0,04.432,4432,-2.2100,10.4400,2.3800,10.9335,-0.6109,-0.5869,1.0014,10.50,75.31,42.50,-3.6193,3.9292,4.6420,7.0771
3,2,0,0,04.595,4595,-2.1600,9.8500,1.9300,10.2671,0.1756,-0.5301,0.1724,6.00,77.56,52.56,-3.4270,4.7094,4.2846,7.2305
3,2,0,0,04.715,4715,-2.3900,8.3400,2.3000,8.9754,0.1167,-0.2891,-0.2509,7.06,76.69,54.25,-3.2904,5.1878,4.0231,7.3434
3,2,0,0,04.836,4836,-1.9200,10.2800,1.9800,10.6436,-0.1724,-0.0295,-0.2454,8.81,77.31,53.50,-3.1098,5.8588,3.7539,7.6216
3,2,0,0,04.957,4957,-1.8700,8.9300,1.6000,9.2629,0.1811,0.1364,-0.6327,11.81,77.06,49.94,-2.9464,6.2635,3.4700,7.7430
3,2,0,0,05.078,5078,-2.0600,9.3400,2.0500,9.7817,0.1134,0.1320,0.0196,13.56,75.75,47.25,-2.8296,6.6689,3.2829,7.9535
3,2,0,0,05.205,5205,-1.6600,10.1800,2.6200,10.6420,0.0698,-0.1102,0.4658,11.31,75.50,49.50,-2.6755,7.1316,3.1956,8.2601
3,2,0,0,05.326,5326,-2.3400,10.2900,3.1400,11.0100,0.4123,-0.1418,-0.6960,12.44,73.88,49.75,-2.6313,7.5478,3.1882,8.6057
3,2,0,0,05.447,5447,-3.8100,9.8400,4.0400,11.2988,1.2130,-0.7494,-1.1290,20.00,68.31,45.81,-2.7866,7.8498,3.3005,8.9598
3,2,0,0,05.610,5610,-5.1500,7.2200,3.3400,9.4766,0.9534,-0.8868,-1.7551,33.94,59.06,42.00,-3.0980,7.7669,3.3057,8.9916
3,2,0,0,05.730,5730,-7.3600,5.4800,3.7900,9.9279,0.7930,-0.8563,-2.2886,48.44,50.31,33.06,-3.6597,7.4655,3.3695,8.9711
3,2,0,0,05.857,5857,-9.4900,3.2900,3.1200,10.5175,0.3305,-0.7887,-1.6122,61.81,39.19,23.75,-4.4279,6.9153,3.3366,8.8635
3,2,0,0,05.979,5979,-10.2300,0.6600,3.1700,10.7302,0.0371,0.1047,-1.9373,69.94,15.44,13.06,-5.1925,6.0910,3.3147,8.6631
3,2,0,0,06.099,6099,-10.2500,-0.3300,3.1300,10.7223,-0.1658,0.8694,-1.9515,65.81,-16.06,359.69,-5.8590,5.2449,3.2903,8.5242
3,2,0,0,06.221,6221,-8.5200,-1.2800,4.0000,9.4989,-0.0829,0.5607,-2.0922,55.44,-33.31,346.56,-6.2096,4.3851,3.3839,8.3210
3,2,0,0,06.341,6341,-5.6400,-3.2400,4.3100,7.8028,0.0971,-0.1342,-2.2100,45.31,-45.56,333.00,-6.1346,3.3803,3.5059,7.8326
3,2,0,0,06.462,6462,-4.8100,-5.1700,3.8900,8.0621,0.4811,-0.7254,-1.3723,37.88,-56.56,320.31,-5.9600,2.2536,3.5565,7.2972
3,2,0,0,06.625,6625,-4.1300,-7.9500,3.0200,9.4541,0.2476,-0.4821,-1.1694,32.63,-68.19,309.88,-5.7189,0.9090,3.4858,6.7589
3,2,0,0,06.750,6750,-4.4000,-7.0300,2.4400,8.6449,-0.5018,0.2683,-0.3676,26.63,-68.69,302.44,-5.5451,-0.1372,3.3480,6.4789
3,3,0,0,06.871,6871,-4.8600,-7.5600,4.2600,9.9459,-0.0164,0.6360,1.4083,30.38,-63.56,309.94,-5.4548,-1.1153,3.4682,6.5595
3,3,0,0,06.992,6992,-5.2700,-6.5100,4.7500,9.6289,-0.4342,0.4385,0.6872,34.44,-57.56,317.50,-5.4304,-1.8262,3.6371,6.7862
3,3,0,0,07.113,7113,-5.5500,-4.4200,3.8200,8.0580,-0.2345,0.5760,1.6024,38.31,-49.31,325.44,-5.4462,-2.1680,3.6612,6.9113
3,3,0,0,07.233,7233,-6.9700,-3.3600,4.6100,9.0068,-0.4669,0.3502,2.3846,45.63,-37.50,339.50,-5.6470,-2.3251,3.7862,7.1854
3,3,0,0,07.355,7355,-6.9000,-2.6700,5.1700,9.0260,-0.5596,0.3262,1.6275,49.50,-22.50,350.63,-5.8121,-2.3705,3.9686,7.4263
3,3,0,0,07.493,7493,-7.3700,1.8600,5.7300,9.5189,-0.6370,0.0044,1.9657,51.25,2.50,4.00,-6.0174,-1.8130,4.2007,7.5592
3,3,0,0,07.655,7655,-8.5400,4.1800,5.7400,11.1064,-0.9490,-0.3545,1.8828,49.81,24.94,15.88,-6.3498,-1.0233,4.4035,7.7948
3,3,0,0,07.776,7776,-5.7000,5.8600,4.0300,9.1143,-0.7123,-0.2302,1.6450,44.06,43.81,26.00,-6.2642,-0.1163,4.3543,7.6298
3,3,0,0,07.897,7897,-6.4000,7.0900,4.9200,10.7440,-0.1364,-0.3262,1.0025,39.25,52.50,33.94,-6.2821,0.8333,4.4288,7.7313
3,3,0,0,08.020,8020,-5.1900,6.9500,4.4500,9.7489,-0.8018,-0.3720,1.3919,34.13,59.88,41.56,-6.1382,1.6394,4.4316,7.7462
3,3,0,0,08.145,8145,-3.8800,10.0600,2.4300,11.0527,-0.8007,-0.3622,1.2697,26.81,69.88,50.00,-5.8406,2.7490,4.1679,7.6838
3,3,0,0,08.267,8267,-3.9300,9.8900,2.4900,10.9296,-0.1004,-0.1636,0.8487,20.69,74.50,57.44,-5.5888,3.6900,3.9468,7.7735
3,3,0,0,08.387,8387,-2.7300,9.4000,2.8300,10.1893,-0.0469,-0.0218,1.1410,14.25,75.44,60.75,-5.2121,4.4424,3.7996,7.8319
3,3,0,0,08.508,8508,-1.4000,9.9000,2.0500,10.2065,-0.1407,-0.0807,0.4472,9.06,76.50,64.00,-4.7098,5.1616,3.5691,7.8462
3,3,0,0,08.671,8671,-1.9900,9.4200,1.9200,9.8175,0.2389,0.0676,0.3185,7.63,76.19,62.81,-4.3514,5.7227,3.3518,7.9321
3,3,0,0,08.791,8791,-1.1900,8.8000,2.6700,9.2728,-0.0524,0.3043,0.3109,4.75,75.25,61.88,-3.9348,6.1282,3.2619,7.9799
3,3,0,0,08.918,8918,-1.0300,10.3500,2.1500,10.6210,-0.2029,0.3207,-0.2618,3.94,76.38,58.94,-3.5520,6.6846,3.1154,8.1857
3,3,0,0,09.039,9039,-1.9200,9.5100,2.7000,10.0706,0.4342,0.4058,-0.6087,6.88,74.94,52.06,-3.3370,7.0569,3.0607,8.3847
3,3,0,0,09.159,9159,-1.9800,9.4500,2.8200,10.0586,0.1887,0.4854,-0.9359,10.44,72.06,45.38,-3.1581,7.3722,3.0289,8.5731
3,3,0,0,09.281,9281,-3.3900,10.3800,2.7500,11.2605,0.3185,0.4549,-1.8282,18.56,69.31,33.63,-3.1887,7.7686,2.9922,8.9147
