feature,importance
filteredMag_std,0.05672056318519494
filteredMag_max,0.04917409445769184
filteredMag_peak_value,0.047722890051992005
avg_sample_rate,0.037015068236460086
accelMag_min,0.03690008008804804
filteredMag_range,0.03507120177898277
filteredZ_min,0.030989232399708008
accelZ_kurtosis,0.02590305586135642
accelMag_peak_position,0.02110962122696367
filteredMag_peak_position,0.01954954987080629
filteredZ_kurtosis,0.019457675815736805
accelMag_std,0.019273730416400174
rep_duration_ms,0.018922988942775373
filteredMag_diff_max,0.018391233790839963
filteredMag_iqr,0.018285119561363992
filteredMag_kurtosis,0.018014769355684256
accelZ_diff_max,0.015966008234130972
accelY_skew,0.015751512258081905
gyroX_peak_position,0.014720117491047534
filteredMag_diff_std,0.013867042354975923
accelZ_iqr,0.013679957385442212
accelMag_diff_max,0.013545288703812962
accelZ_skew,0.01223948130521119
accelMag_rms,0.011799414540033248
gyroX_kurtosis,0.010971002280414541
filteredZ_diff_max,0.010549494886915775
accelZ_std,0.010406817638972525
filteredZ_diff_std,0.009991737726807884
filteredZ_std,0.009747845048199847
accelMag_kurtosis,0.009537853176689887
filteredMag_p75,0.008618610763453799
accelMag_range,0.007943217567615294
accelZ_range,0.007902007105378502
accelY_peak_position,0.0078055607860353805
filteredY_rms,0.007547576122763658
accelMag_p25,0.006958750824717681
accelMag_skew,0.00657631731672512
accelMag_diff_std,0.006170377446133674
filteredY_energy,0.0059100216537179605
filteredZ_range,0.0055029693217358445
filteredY_diff_max,0.005499845049873428
filteredZ_skew,0.005382841567021482
sample_count,0.00514074090640012
accelZ_diff_std,0.00510342542483478
filteredY_diff_std,0.005031881836472022
accelMag_peak_value,0.0049323839087805
filteredX_p25,0.004847759740789258
accelX_p25,0.004824645874338315
accelMag_max,0.004714433219689692
gyroX_diff_std,0.004504754541438147
accelY_kurtosis,0.004383183711341384
accelZ_p75,0.004369175283184812
filteredZ_iqr,0.004327486144465565
gyroX_iqr,0.004308383900033245
gyroY_p75,0.0042791512702690165
filteredX_min,0.004278876059489685
accelY_rms,0.004256947038919347
filteredX_iqr,0.004200731438180412
accelMag_mean,0.004075602367306163
accelZ_energy,0.004004526377947136
accelZ_max,0.00392014327029666
accelMag_energy,0.003819574123158139
accelZ_min,0.0037666183999787105
gyroX_std,0.0036572413973867636
gyroX_rms,0.003612033319804461
filteredMag_skew,0.003588310694391181
gyroY_mean,0.0035780812931567436
gyroX_diff_max,0.003530163689379884
accelY_energy,0.003398742334043714
filteredX_median,0.0033694787207404066
accelMag_iqr,0.0032219114039432873
accelZ_peak_value,0.003181160487948284
filteredY_range,0.003122409914981463
filteredZ_energy,0.0031132534128430864
filteredY_std,0.0030231894652780113
gyroZ_iqr,0.002903052517982482
filteredMag_energy,0.00287188251090098
filteredY_iqr,0.002526129231659972
accelX_min,0.0025225895005005355
filteredX_p75,0.002496509890202168
gyroX_p75,0.002462976164923238
accelX_mean,0.0024063500713261176
filteredY_median,0.0023970357023839445
filteredY_min,0.0023416653977702904
filteredX_mean,0.002239147531949539
accelX_median,0.0021829473288545996
accelX_diff_mean,0.0021714560268355503
filteredX_diff_mean,0.0021306386782576265
accelX_iqr,0.0021132282979239424
filteredX_std,0.0020931744745800638
accelY_mean,0.0020800153919639823
gyroY_diff_std,0.0020692723879509904
gyroX_range,0.00206711126256937
filteredY_max,0.0020283876715738326
accelY_iqr,0.0020261290388963044
filteredY_p25,0.0020169264399127564
accelX_p75,0.0019996349472173242
accelY_range,0.0019656786571876825
accelY_median,0.001958288271413857
filteredY_peak_value,0.0018831077793303303
gyroX_p25,0.0018578126374198605
filteredX_max,0.0018553038384748156
filteredX_range,0.0018432515393376136
filteredY_mean,0.0018272124041355108
gyroY_iqr,0.0017924686647520633
accelY_p75,0.0017848458204164014
gyroZ_p25,0.0017222879073468785
gyroX_peak_value,0.0016706842453806615
filteredY_p75,0.0016592902073988816
accelZ_median,0.0016425942269988989
gyroX_max,0.0015806989275817843
accelY_diff_std,0.0015530308895076905
filteredZ_p25,0.0015514000676121772
accelX_std,0.0014591130895060974
accelZ_peak_position,0.001443617981776549
accelY_std,0.0014083354633909846
gyroY_p25,0.00133081314498327
filteredX_peak_value,0.0012707930809540097
gyroY_diff_max,0.0012632516972834115
gyroX_skew,0.0012380774117189434
filteredMag_median,0.0012217093234119392
filteredZ_max,0.0012170610437251955
accelY_p25,0.0011936579753565886
gyroX_energy,0.0011788185988906624
filteredX_skew,0.001178358046511508
filteredX_diff_std,0.0011635548011307362
filteredZ_median,0.0011629702322526623
accelZ_rms,0.0011560807010147667
filteredMag_mean,0.0011517316944781304
filteredMag_p25,0.001142547566084584
accelMag_median,0.0011320921463119364
filteredZ_rms,0.0010836657241674794
gyroZ_p75,0.0010371812791026675
filteredMag_rms,0.0010329750489782026
gyroX_min,0.0010100323976313032
accelX_kurtosis,0.0009792318707689054
accelY_diff_max,0.0009747791519792852
filteredZ_mean,0.0009548279751145892
accelY_min,0.0009078521042033192
accelX_max,0.000907364139977096
filteredY_skew,0.0008737377681569226
accelX_energy,0.000866250037741628
filteredZ_peak_value,0.000851637096679003
accelX_rms,0.0008336858492385346
accelX_peak_value,0.0008268895540661421
filteredX_rms,0.0008189318912295334
accelX_diff_std,0.0007896529445292182
filteredX_peak_position,0.000783019735369018
gyroZ_rms,0.0007783496656319277
filteredMag_min,0.0007719832156611805
gyroY_peak_value,0.0007509400654515199
gyroX_median,0.000750561437029131
filteredZ_p75,0.0007345406318746152
accelY_diff_mean,0.0007211183818106187
accelMag_diff_mean,0.0006853592336034528
