participant,rep,equipment_code,exercise_code,quality_code,timestamp,timestamp_ms,accelX,accelY,accelZ,accelMag,gyroX,gyroY,gyroZ,roll,pitch,yaw,filteredX,filteredY,filteredZ,filteredMag
34,1,2,4,1,00.000,0,0.0800,-0.5800,11.6800,11.6947,0.0033,-0.0022,0.0022,2.44,-0.25,37.19,-0.4476,-0.1594,9.4575,9.4694
34,1,2,4,1,00.136,136,-0.2000,-0.0100,9.4200,9.4221,0.0022,-0.0022,-0.0065,2.44,-0.25,37.19,-0.4150,-0.1397,9.4526,9.4627
34,1,2,4,1,00.268,268,-0.4600,-0.0200,9.6400,9.6510,-0.0011,-0.0022,-0.0076,2.50,-0.25,37.13,-0.4209,-0.1240,9.4773,9.4874
34,1,2,4,1,00.398,398,0.3300,-0.0500,11.6900,11.6948,0.0076,0.0011,0.0284,2.56,-0.31,37.31,-0.3220,-0.1142,9.7689,9.7748
34,1,2,4,1,00.529,529,-0.9500,0.3400,10.1100,10.1602,-0.0044,-0.0022,-0.0218,2.50,-0.31,37.19,-0.4047,-0.0544,9.8138,9.8223
34,1,2,4,1,00.659,659,-0.8900,0.2300,8.2400,8.2911,-0.0033,-0.0076,0.0164,2.56,-0.31,37.25,-0.4687,-0.0169,9.6064,9.6179
34,1,2,4,1,00.832,832,-0.5400,0.1200,8.8000,8.8174,-0.0109,0.0087,0.0033,2.50,-0.31,37.25,-0.4781,0.0012,9.5002,9.5122
34,1,2,4,1,00.966,966,-0.6500,0.7800,9.3400,9.3950,-0.0513,-0.0742,-0.0109,2.50,-0.25,37.19,-0.5007,0.1038,9.4791,9.4928
34,1,2,4,1,01.099,1099,-0.2900,-0.2900,9.3600,9.3690,-0.0131,0.0262,-0.0033,2.44,-0.25,37.13,-0.4730,0.0519,9.4634,9.4753
34,1,2,4,1,01.230,1230,0.0300,-0.0800,9.3300,9.3304,0.0065,-0.0065,-0.0011,2.44,-0.25,37.13,-0.4067,0.0345,9.4458,9.4546
34,1,2,4,1,01.361,1361,-0.2800,-0.0400,9.0100,9.0144,-0.0044,0.0120,-0.0371,2.38,-0.25,37.00,-0.3900,0.0247,9.3884,9.3965
34,1,2,4,1,01.491,1491,-0.5100,-0.0400,8.8700,8.8847,-0.0044,-0.0022,0.0153,2.44,-0.31,36.94,-0.4058,0.0162,9.3201,9.3289
34,1,2,4,1,01.621,1621,-0.1200,0.0000,9.2100,9.2108,-0.0044,-0.0055,-0.0273,2.38,-0.31,36.94,-0.3681,0.0140,9.3056,9.3128
34,1,2,4,1,01.752,1752,-0.8500,-0.2500,10.0000,10.0392,0.0087,0.0164,-0.0218,2.31,-0.31,36.75,-0.4316,-0.0208,9.3971,9.4070
34,1,2,4,1,01.925,1925,-0.2800,-0.0800,10.3200,10.3241,0.0011,-0.0131,-0.0229,2.38,-0.25,36.75,-0.4117,-0.0286,9.5187,9.5276
