feature,importance
filteredMag_max,0.10684168021084153
filteredMag_range,0.07989793895652801
ldlj,0.07258275592752103
accelZ_kurtosis,0.0612887068355431
avg_sample_rate,0.04392127919444353
filteredMag_kurtosis,0.04331513369739351
filteredMag_iqr,0.04176550749250892
accelY_skew,0.04001240853278559
rep_duration_ms,0.03510607415073905
accelMag_peak_position,0.03369327393046968
filteredMag_peak_position,0.03056824255462761
accelZ_range,0.02814716641025984
accelMag_kurtosis,0.02740184299447124
filteredZ_range,0.025162133562042107
accelZ_skew,0.02371811364472458
filteredZ_kurtosis,0.021364067025474758
gyroX_kurtosis,0.02059714113168874
gyroX_rms,0.018275134778228733
filteredZ_skew,0.01797550133201473
filteredZ_iqr,0.015533902309066532
accelMag_rms,0.015343924596299274
accelZ_max,0.014402340151841908
gyroX_peak_position,0.012848720174188475
accelX_p25,0.011716837279570975
accelZ_iqr,0.011369113437679854
accelZ_p75,0.009935223667284037
accelMag_p25,0.009274893119960177
accelY_range,0.008297188224601647
gyroX_iqr,0.007687681937003272
gyroX_jerk_rms,0.007269024674358674
accelY_peak_position,0.0069538212049766335
filteredMag_p75,0.006565159147116976
gyroY_p75,0.005987479837025477
accelMag_iqr,0.005232575375489326
filteredY_range,0.005062504761044498
gyroZ_p25,0.00485229167598956
gyroX_skew,0.0048353784626490445
accelX_p75,0.0047013373466341275
gyroY_jerk_rms,0.00455966141773094
accelY_rms,0.004535689311958127
accelMag_skew,0.00436202559614649
accelY_p75,0.004283544997087868
accelZ_peak_position,0.004259700920747403
filteredMag_skew,0.003762517811548008
gyroX_min,0.0036613564127088495
gyroY_energy,0.0036440907308231876
accelX_diff_mean,0.0035799607330884776
filteredMag_mean,0.0030643820162482883
accelX_jerk_std,0.0027745761704082734
accelY_jerk_std,0.002526378802417468
gyroX_range,0.00245366117991042
gyroY_iqr,0.0022947750515557425
accelZ_min,0.002108704368645663
filteredX_diff_mean,0.0020934412304764666
accelY_max,0.001675414509995677
accelMag_median,0.0013499936892455006
gyroY_kurtosis,0.0013336410031634027
accelY_min,0.0010934185096587124
accelX_energy,0.0006166126110580671
accelY_diff_mean,0.00046295318029023765
